Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
4246;209.888016;176.875;60.473;13.8747;13.8805;0.0058;4.215533;4.216291;0.001486;4.6046;0.5402;87.3673;0.1175;0.2191;4.4321;88.64;1.5014;2.2180;2.2180;2.7445;2.7444;0.2690;2.6601e+00;1.1864e-01;0.0000;2.2422e+03;1;40.09824;-70.88084;60.000;35.2930;35.2947;26.4418;26.4419;222.695;221.920;252.87047;252.73552;13.8661;13.8719;1504.41;1504.43;0.581;1.943;40;0.0000e+00
4294;209.888046;178.884;61.481;13.7056;13.7095;0.0039;4.195472;4.196080;0.000952;4.6050;0.5398;87.3755;0.1125;0.1888;4.3619;87.24;1.4718;2.2251;2.2250;2.7462;2.7461;0.2588;2.4789e+00;1.1090e-01;0.0000;2.2352e+03;1;40.09824;-70.88084;61.000;35.2601;35.2622;26.4517;26.4525;223.840;221.957;253.78793;253.66333;13.6969;13.7008;1503.84;1503.86;0.426;1.959;60;0.0000e+00
4347;209.888062;181.101;62.489;13.6323;13.6361;0.0038;4.187698;4.188186;0.000866;4.6072;0.5379;87.4174;0.1089;0.1672;4.3201;86.40;1.4510;2.2277;2.2276;2.7471;2.7470;0.2655;2.3590e+00;1.0531e-01;0.0000;2.2401e+03;1;40.09822;-70.88084;62.000;35.2541;35.2552;26.4623;26.4624;223.983;223.074;254.17270;254.05270;13.6235;13.6273;1503.61;1503.63;0.545;1.975;43;0.0000e+00
4395;209.888092;183.096;63.497;13.6426;13.6307;-0.0119;4.190641;4.189435;-0.001438;4.6095;0.5359;87.4617;0.1013;0.1219;4.2573;85.15;1.4161;2.2237;2.2236;2.7452;2.7451;0.2630;2.1701e+00;9.6974e-02;0.0000;2.2378e+03;1;40.09822;-70.88083;63.000;35.2719;35.2715;26.4740;26.4762;221.699;220.528;254.08862;253.96815;13.6336;13.6217;1503.68;1503.64;0.474;1.991;53;0.0000e+00
4439;209.888107;184.923;64.505;13.8159;13.8002;-0.0156;4.213277;4.212509;-0.003039;4.6147;0.5313;87.5610;0.1022;0.1273;4.2318;84.64;1.3871;2.1967;2.1966;2.7040;2.7038;0.2800;2.0239e+00;9.0298e-02;0.0000;2.2414e+03;1;40.09822;-70.88082;64.000;35.3242;35.3315;26.4784;26.4872;215.548;214.796;253.11516;252.98425;13.8066;13.7910;1504.33;1504.28;0.711;2.006;33;0.0000e+00
4472;209.888123;186.297;65.513;14.1135;14.0835;-0.0300;4.252205;4.249316;-0.003962;4.6157;0.5305;87.5802;0.0987;0.1060;4.1875;83.75;1.3618;2.1796;2.1795;2.6932;2.6931;0.2873;1.9048e+00;8.4739e-02;0.0000;2.2478e+03;1;40.09822;-70.88084;65.000;35.4136;35.4143;26.4848;26.4917;213.154;214.056;251.45604;251.30750;14.1040;14.0740;1505.41;1505.32;0.607;2.022;40;0.0000e+00
4534;209.888153;188.867;66.521;14.2508;14.1583;-0.0926;4.270463;4.258842;-0.011804;4.6146;0.5314;87.5596;0.1008;0.1186;4.0858;81.72;1.3356;2.1556;2.1555;2.6640;2.6639;0.3053;1.7873e+00;8.0294e-02;0.0000;2.2261e+03;1;40.09820;-70.88084;66.000;35.4569;35.4339;26.4892;26.4910;209.870;210.295;250.69299;250.53645;14.2411;14.1486;1505.92;1505.60;0.358;2.038;66;0.0000e+00
4577;209.888184;190.662;67.529;14.3433;14.3418;-0.0015;4.283118;4.283429;-0.000159;4.6192;0.5274;87.6482;0.0984;0.1043;4.0618;81.24;1.3121;2.1439;2.1438;2.6482;2.6480;0.3083;1.6892e+00;7.5563e-02;0.0000;2.2355e+03;1;40.09820;-70.88082;67.000;35.4890;35.4933;26.4942;26.4978;208.676;208.558;250.17715;250.01534;14.3334;14.3319;1506.27;1506.27;0.668;2.053;34;0.0000e+00
4623;209.888199;192.568;68.537;14.3669;14.3643;-0.0026;4.286545;4.286592;-0.000070;4.6189;0.5276;87.6420;0.0969;0.0954;4.0018;80.04;1.2864;2.1362;2.1361;2.6382;2.6380;0.3196;1.5871e+00;7.0919e-02;0.0000;2.2379e+03;1;40.09820;-70.88082;68.000;35.4986;35.5015;26.4966;26.4994;207.945;208.049;250.04292;249.87976;14.3569;14.3542;1506.38;1506.37;0.442;2.069;58;0.0000e+00
4672;209.888229;194.626;69.545;14.3802;14.3801;-0.0001;4.288871;4.289160;0.000289;4.6190;0.5276;87.6439;0.0977;0.1002;3.9600;79.20;1.2583;2.1363;2.1361;2.6375;2.6373;0.3238;1.4822e+00;6.6089e-02;0.0000;2.2427e+03;1;40.09820;-70.88082;69.000;35.5076;35.5104;26.5007;26.5029;209.222;208.380;249.96164;249.79778;14.3700;14.3698;1506.45;1506.45;0.633;2.085;37;0.0000e+00
4715;209.888245;196.400;70.553;14.2729;14.2777;0.0048;4.275793;4.276472;0.001070;4.6200;0.5267;87.6632;0.0949;0.0832;3.9053;78.11;1.2339;2.1420;2.1419;2.6371;2.6369;0.3280;1.3963e+00;6.2423e-02;0.0000;2.2368e+03;1;40.09819;-70.88082;70.000;35.4844;35.4864;26.5058;26.5063;210.183;209.042;250.53520;250.37759;14.2626;14.2674;1506.09;1506.11;0.470;2.100;55;0.0000e+00
4767;209.888275;198.570;71.561;14.2094;14.2140;0.0047;4.267706;4.268500;0.001017;4.6206;0.5262;87.6741;0.0950;0.0839;3.8491;76.98;1.2107;2.1461;2.1460;2.6482;2.6481;0.2760;1.3189e+00;5.9145e-02;0.0000;2.2299e+03;1;40.09819;-70.88082;71.000;35.4673;35.4704;26.5062;26.5076;211.324;211.165;250.88177;250.72786;14.1989;14.2036;1505.88;1505.90;0.570;2.116;41;0.0000e+00
4805;209.888290;200.171;72.569;14.1268;14.1262;-0.0006;4.257589;4.257420;0.000521;4.6207;0.5261;87.6762;0.0946;0.0816;3.8078;76.16;1.1865;2.1537;2.1536;2.6593;2.6591;0.3100;1.2428e+00;5.5767e-02;0.0000;2.2286e+03;1;40.09819;-70.88082;72.000;35.4487;35.4477;26.5094;26.5088;213.028;212.317;251.32747;251.17844;14.1162;14.1156;1505.61;1505.61;0.600;2.131;40;0.0000e+00
4854;209.888306;202.202;73.577;13.9889;13.9914;0.0024;4.240705;4.240859;0.000528;4.6190;0.5275;87.6446;0.0969;0.0955;3.7397;74.79;1.1632;2.1616;2.1615;2.6694;2.6693;0.3410;1.1733e+00;5.2600e-02;0.0000;2.2307e+03;1;40.09818;-70.88082;73.000;35.4178;35.4170;26.5147;26.5135;214.520;214.152;252.07425;251.93343;13.9783;13.9807;1505.15;1505.15;0.420;2.147;60;0.0000e+00
4913;209.888336;204.667;74.586;13.8983;13.9050;0.0068;4.229271;4.230123;0.001074;4.6189;0.5277;87.6415;0.0923;0.0681;3.6952;73.90;1.1407;2.1697;2.1696;2.6820;2.6819;0.3242;1.1095e+00;4.9474e-02;0.0000;2.2427e+03;1;40.09818;-70.88082;74.000;35.3940;35.3957;26.5154;26.5153;215.820;215.505;252.57330;252.43788;13.8875;13.8943;1504.84;1504.87;0.524;2.162;47;0.0000e+00
4948;209.888351;206.136;75.594;13.8687;13.8694;0.0007;4.225691;4.225997;0.000475;4.6196;0.5270;87.6553;0.0912;0.0610;3.6689;73.38;1.1171;2.1727;2.1726;2.6887;2.6886;0.3397;1.0463e+00;4.6585e-02;0.0000;2.2461e+03;1;40.09818;-70.88082;75.000;35.3874;35.3896;26.5165;26.5181;216.380;216.601;252.73479;252.60117;13.8578;13.8585;1504.76;1504.76;0.740;2.177;32;0.0000e+00
4986;209.888382;207.700;76.602;13.8255;13.8212;-0.0042;4.220437;4.220093;-0.000026;4.6197;0.5269;87.6579;0.0919;0.0655;3.5597;71.19;1.0918;2.1775;2.1774;2.6969;2.6968;0.3271;9.8215e-01;4.3880e-02;0.0000;2.2382e+03;1;40.09818;-70.88082;76.000;35.3775;35.3782;26.5180;26.5194;217.392;217.606;252.97101;252.84000;13.8145;13.8103;1504.62;1504.61;0.532;2.193;47;0.0000e+00
5042;209.888397;210.033;77.610;13.7216;13.7310;0.0094;4.207644;4.208862;0.001498;4.6200;0.5267;87.6631;0.0918;0.0645;3.5082;70.16;1.0712;2.1828;2.1827;2.7060;2.7059;0.2725;9.3241e-01;4.1890e-02;0.0000;2.2259e+03;1;40.09817;-70.88082;77.000;35.3529;35.3557;26.5207;26.5209;218.192;218.445;253.54218;253.41750;13.7105;13.7199;1504.27;1504.30;0.401;2.208;60;0.0000e+00
5101;209.888428;212.500;78.618;13.7250;13.7196;-0.0054;4.208076;4.207767;-0.000440;4.6198;0.5269;87.6593;0.0912;0.0610;3.4877;69.75;1.0473;2.1817;2.1816;2.6997;2.6996;0.3058;8.7783e-01;3.9239e-02;0.0000;2.2372e+03;1;40.09816;-70.88082;78.000;35.3534;35.3555;26.5204;26.5232;217.417;217.061;253.52385;253.39896;13.7138;13.7084;1504.30;1504.28;0.446;2.224;56;0.0000e+00
5145;209.888458;214.348;79.626;13.7689;13.7628;-0.0061;4.214185;4.213865;-0.000705;4.6206;0.5262;87.6740;0.0901;0.0546;3.4495;68.99;1.0221;2.1745;2.1744;2.6857;2.6857;0.3026;8.2338e-01;3.6739e-02;0.0000;2.2412e+03;1;40.09816;-70.88082;79.000;35.3698;35.3724;26.5240;26.5273;215.362;214.723;253.27167;253.14415;13.7575;13.7514;1504.48;1504.46;0.725;2.239;33;0.0000e+00
5175;209.888474;215.572;80.634;13.8250;13.8139;-0.0112;4.221915;4.221039;-0.001275;4.6211;0.5257;87.6840;0.0898;0.0530;3.4388;68.78;0.9979;2.1662;2.1661;2.6759;2.6758;0.3303;7.7400e-01;3.4435e-02;0.0000;2.2478e+03;1;40.09816;-70.88082;80.000;35.3901;35.3922;26.5279;26.5319;214.012;214.198;252.95094;252.82008;13.8135;13.8023;1504.70;1504.67;0.786;2.254;30;0.0000e+00
5217;209.888489;217.329;81.642;13.9064;13.9012;-0.0051;4.232816;4.232330;-0.000840;4.6225;0.5244;87.7119;0.0904;0.0567;3.3399;66.80;0.9764;2.1544;2.1543;2.6616;2.6615;0.3226;7.3236e-01;3.2755e-02;0.0000;2.2358e+03;1;40.09816;-70.88082;81.000;35.4167;35.4169;26.5315;26.5327;211.897;211.868;252.49243;252.35674;13.8946;13.8895;1505.01;1505.00;0.445;2.270;60;0.0000e+00
5286;209.888519;220.194;82.650;13.9955;13.9815;-0.0140;4.246323;4.244570;-0.001989;4.6214;0.5254;87.6907;0.0904;0.0566;3.2859;65.72;0.9550;2.1351;2.1350;2.6383;2.6382;0.3392;6.9296e-01;3.1154e-02;0.0000;2.2244e+03;1;40.09815;-70.88084;82.000;35.4604;35.4569;26.5465;26.5468;209.478;209.935;251.96602;251.82520;13.9836;13.9696;1505.37;1505.32;0.375;2.285;65;0.0000e+00
5335;209.888550;222.270;83.659;14.0028;14.0015;-0.0013;4.248144;4.248309;0.000141;4.6248;0.5225;87.7550;0.0874;0.0386;3.2512;65.02;0.9347;2.1281;2.1280;2.6352;2.6351;0.3090;6.5725e-01;2.9270e-02;0.0000;2.2456e+03;1;40.09814;-70.88084;83.000;35.4702;35.4730;26.5526;26.5550;209.013;209.926;251.91202;251.77083;13.9907;13.9894;1505.42;1505.42;0.636;2.300;38;0.0000e+00
5370;209.888565;223.703;84.667;14.0044;14.0020;-0.0023;4.248602;4.248666;-0.000026;4.6249;0.5223;87.7582;0.0858;0.0289;3.2131;64.26;0.9080;2.1254;2.1253;2.6332;2.6330;0.3399;6.1298e-01;2.7269e-02;0.0000;2.2478e+03;1;40.09814;-70.88082;84.000;35.4727;35.4754;26.5542;26.5568;208.933;209.569;251.90001;251.75876;13.9921;13.9898;1505.45;1505.44;0.684;2.315;34;0.0000e+00
5412;209.888580;225.471;85.675;14.0039;14.0041;0.0002;4.248817;4.249179;0.000409;4.6252;0.5221;87.7628;0.0862;0.0310;3.1412;62.82;0.8858;2.1236;2.1235;2.6253;2.6251;0.3441;5.7798e-01;2.5794e-02;0.0000;2.2408e+03;1;40.09813;-70.88084;85.000;35.4747;35.4779;26.5559;26.5583;208.660;208.460;251.89886;251.75766;13.9915;13.9917;1505.46;1505.47;0.483;2.330;52;0.0000e+00
5465;209.888611;227.653;86.683;13.9807;13.9803;-0.0004;4.246198;4.246411;0.000320;4.6250;0.5222;87.7604;0.0859;0.0293;3.0855;61.71;0.8684;2.1160;2.1159;2.6103;2.6102;0.3762;5.5180e-01;2.4789e-02;0.0000;2.2260e+03;1;40.09812;-70.88084;86.000;35.4712;35.4735;26.5581;26.5600;207.087;206.730;252.02173;251.88194;13.9682;13.9678;1505.40;1505.40;0.516;2.345;47;0.0000e+00
5509;209.888626;229.498;87.691;13.9707;13.9695;-0.0012;4.246186;4.246328;0.000122;4.6260;0.5214;87.7779;0.0858;0.0286;3.0396;60.79;0.8466;2.1095;2.1094;2.6022;2.6020;0.3516;5.2054e-01;2.3335e-02;0.0000;2.2308e+03;1;40.09812;-70.88084;87.000;35.4798;35.4823;26.5669;26.5691;207.021;207.048;252.05664;251.91754;13.9581;13.9569;1505.40;1505.39;0.491;2.360;49;0.0000e+00
5567;209.888657;231.900;88.699;13.8845;13.8956;0.0111;4.236707;4.238039;0.001797;4.6274;0.5202;87.8048;0.0850;0.0240;2.9845;59.69;0.8264;2.1045;2.1044;2.5996;2.5995;0.3880;4.9269e-01;2.2054e-02;0.0000;2.2341e+03;1;40.09812;-70.88084;88.000;35.4704;35.4726;26.5778;26.5772;205.936;205.932;252.50876;252.37497;13.8717;13.8828;1505.12;1505.16;0.456;2.375;54;0.0000e+00
5607;209.888672;233.575;89.707;13.8990;13.8965;-0.0025;4.239582;4.239878;-0.000379;4.6272;0.5204;87.8009;0.0829;0.0116;2.9583;59.17;0.8049;2.0871;2.0870;2.5698;2.5696;0.3607;4.6480e-01;2.0655e-02;0.0000;2.2503e+03;1;40.09810;-70.88084;89.000;35.4834;35.4886;26.5849;26.5894;201.697;200.953;252.41220;252.27762;13.8861;13.8836;1505.20;1505.20;0.652;2.390;36;0.0000e+00
5649;209.888702;235.349;90.716;13.9550;13.9521;-0.0029;4.248430;4.248424;-0.000208;4.6273;0.5202;87.8041;0.0835;0.0150;2.8915;57.83;0.7860;2.0600;2.0598;2.5322;2.5320;0.4064;4.4121e-01;1.9627e-02;0.0000;2.2479e+03;1;40.09810;-70.88084;90.000;35.5141;35.5167;26.5968;26.5995;198.220;197.939;252.07590;251.93813;13.9419;13.9390;1505.44;1505.43;0.496;2.405;50;0.0000e+00
5701;209.888718;237.488;91.724;13.9630;13.9603;-0.0027;4.251435;4.251444;-0.000068;4.6291;0.5187;87.8376;0.0831;0.0126;2.8469;56.94;0.7700;2.0361;2.0359;2.5040;2.5039;0.4179;4.2206e-01;1.8967e-02;0.0000;2.2252e+03;1;40.09810;-70.88084;91.000;35.5344;35.5370;26.6109;26.6135;196.090;196.543;252.00000;251.86194;13.9497;13.9470;1505.50;1505.50;0.492;2.420;49;0.0000e+00
5747;209.888748;239.402;92.732;14.0054;14.0023;-0.0031;4.257858;4.257914;-0.000145;4.6298;0.5181;87.8515;0.0829;0.0112;2.7990;55.98;0.7456;2.0282;2.0280;2.5027;2.5026;0.4347;3.9428e-01;1.7629e-02;0.0000;2.2366e+03;1;40.09810;-70.88086;92.000;35.5548;35.5582;26.6178;26.6210;196.254;196.837;251.75098;251.61047;13.9919;13.9889;1505.68;1505.67;0.531;2.434;45;0.0000e+00
5797;209.888763;241.520;93.740;14.0184;14.0153;-0.0031;4.260252;4.260192;-0.000195;4.6294;0.5184;87.8438;0.0831;0.0124;2.7362;54.72;0.7249;2.0214;2.0213;2.4893;2.4891;0.4315;3.7180e-01;1.6684e-02;0.0000;2.2284e+03;1;40.09810;-70.88086;93.000;35.5647;35.5671;26.6227;26.6252;194.754;194.863;251.66808;251.52686;14.0048;14.0017;1505.75;1505.74;0.454;2.449;55;0.0000e+00
5844;209.888794;243.450;94.748;14.0395;14.0385;-0.0010;4.264096;4.264299;0.000127;4.6293;0.5185;87.8415;0.0828;0.0106;2.7021;54.04;0.7082;2.0126;2.0124;2.4811;2.4809;0.4339;3.5443e-01;1.5801e-02;0.0000;2.2431e+03;1;40.09808;-70.88086;94.000;35.5807;35.5835;26.6306;26.6330;193.722;194.440;251.53424;251.39186;14.0257;14.0247;1505.85;1505.85;0.617;2.463;38;0.0000e+00
5882;209.888809;245.033;95.757;14.0461;14.0442;-0.0020;4.265533;4.265648;0.000074;4.6298;0.5181;87.8514;0.0829;0.0112;2.6491;52.98;0.6865;2.0085;2.0083;2.4766;2.4764;0.4213;3.3288e-01;1.4832e-02;0.0000;2.2442e+03;1;40.09808;-70.88086;95.000;35.5875;35.5904;26.6345;26.6372;193.565;194.188;251.48892;251.34619;14.0322;14.0303;1505.90;1505.90;0.617;2.477;39;0.0000e+00
5928;209.888824;246.975;96.765;14.0313;14.0363;0.0050;4.264028;4.264750;0.000952;4.6305;0.5174;87.8661;0.0829;0.0114;2.5924;51.85;0.6643;2.0052;2.0050;2.4753;2.4751;0.4702;3.1198e-01;1.4018e-02;0.0000;2.2255e+03;1;40.09808;-70.88086;96.000;35.5867;35.5889;26.6371;26.6377;193.046;193.813;251.56462;251.42281;14.0173;14.0223;1505.87;1505.89;0.432;2.492;58;0.0000e+00
5990;209.888855;249.551;97.773;14.0157;14.0028;-0.0129;4.262737;4.261361;-0.001378;4.6301;0.5178;87.8584;0.0817;0.0044;2.5426;50.85;0.6484;1.9946;1.9944;2.4520;2.4518;0.4421;2.9754e-01;1.3340e-02;0.0000;2.2304e+03;1;40.09808;-70.88086;97.000;35.5887;35.5878;26.6419;26.6439;190.602;190.238;251.63954;251.49872;14.0016;13.9887;1505.84;1505.79;0.433;2.506;56;0.0000e+00
6037;209.888885;251.513;98.781;13.9606;13.9597;-0.0009;4.257439;4.257560;-0.000005;4.6311;0.5169;87.8774;0.0802;-0.0049;2.5011;50.02;0.6279;1.9697;1.9695;2.4180;2.4178;0.4835;2.7977e-01;1.2555e-02;0.0000;2.2283e+03;1;40.09808;-70.88086;98.000;35.5898;35.5917;26.6544;26.6561;186.370;186.628;251.91472;251.77734;13.9464;13.9454;1505.68;1505.68;0.614;2.520;41;0.0000e+00
6071;209.888901;252.922;99.789;13.9791;13.9792;0.0001;4.261149;4.261405;0.000462;4.6308;0.5172;87.8708;0.0807;-0.0018;2.4544;49.09;0.6176;1.9532;1.9530;2.3998;2.3995;0.4577;2.7115e-01;1.2129e-02;0.0000;2.2356e+03;1;40.09808;-70.88086;99.000;35.6069;35.6092;26.6638;26.6655;185.202;185.983;251.79161;251.65326;13.9647;13.9648;1505.77;1505.78;0.736;2.534;31;0.0000e+00
6107;209.888916;254.400;100.798;13.9008;13.9034;0.0026;4.251921;4.252419;0.000756;4.6277;0.5199;87.8115;0.0825;0.0091;2.3970;47.94;0.5991;1.9435;1.9433;2.3903;2.3901;0.5038;2.5621e-01;1.1456e-02;0.0000;2.2365e+03;1;40.09808;-70.88086;100.000;35.5927;35.5949;26.6693;26.6705;185.039;185.661;252.21107;252.07747;13.8863;13.8889;1505.52;1505.53;0.604;2.548;40;0.0000e+00
6162;209.888947;256.708;101.806;13.8523;13.8616;0.0093;4.245856;4.247374;0.001674;4.6258;0.5216;87.7744;0.0813;0.0020;2.3340;46.68;0.5802;1.9349;1.9347;2.3799;2.3797;0.4793;2.4156e-01;1.0880e-02;0.0000;2.2202e+03;1;40.09808;-70.88086;101.000;35.5805;35.5861;26.6701;26.6725;184.692;185.206;252.47783;252.34715;13.8376;13.8469;1505.36;1505.40;0.370;2.563;67;0.0000e+00
6219;209.888977;259.080;102.814;13.7867;13.7905;0.0038;4.237379;4.238096;0.001016;4.6231;0.5240;87.7222;0.0797;-0.0078;2.2904;45.81;0.5612;1.9294;1.9292;2.3738;2.3735;0.5202;2.2742e-01;1.0186e-02;0.0000;2.2328e+03;1;40.09808;-70.88086;102.000;35.5614;35.5645;26.6691;26.6708;184.461;185.054;252.84352;252.71681;13.7719;13.7758;1505.14;1505.16;0.520;2.577;47;0.0000e+00
6261;209.888992;260.823;103.822;13.7545;13.7558;0.0013;4.233534;4.233885;0.000645;4.6198;0.5268;87.6602;0.0798;-0.0069;2.2485;44.97;0.5478;1.9262;1.9260;2.3693;2.3690;0.5072;2.1784e-01;9.7839e-03;0.0000;2.2265e+03;1;40.09806;-70.88086;103.000;35.5547;35.5568;26.6707;26.6721;184.214;184.821;253.01846;252.89372;13.7397;13.7409;1505.05;1505.05;0.621;2.591;38;0.0000e+00
6301;209.889008;262.493;104.831;13.6852;13.6844;-0.0008;4.225103;4.225154;0.000230;4.6168;0.5295;87.6018;0.0792;-0.0106;2.1981;43.96;0.5303;1.9237;1.9235;2.3667;2.3664;0.5032;2.0577e-01;9.2381e-03;0.0000;2.2275e+03;1;40.09806;-70.88086;104.000;35.5393;35.5405;26.6733;26.6744;184.396;184.755;253.39764;253.27718;13.6703;13.6695;1504.82;1504.82;0.555;2.605;44;0.0000e+00
6348;209.889038;264.453;105.839;13.6954;13.6942;-0.0012;4.226478;4.226716;0.000136;4.6150;0.5311;87.5667;0.0804;-0.0035;2.1423;42.85;0.5134;1.9222;1.9220;2.3615;2.3612;0.5120;1.9459e-01;8.7029e-03;0.0000;2.2358e+03;1;40.09806;-70.88086;105.000;35.5424;35.5457;26.6736;26.6764;184.081;184.351;253.34065;253.21956;13.6803;13.6791;1504.87;1504.87;0.478;2.619;50;0.0000e+00
6410;209.889069;267.022;106.847;13.7145;13.7123;-0.0022;4.229399;4.229471;-0.000023;4.6170;0.5293;87.6052;0.0807;-0.0020;2.0861;41.72;0.4933;1.9134;1.9132;2.3522;2.3519;0.5185;1.8176e-01;8.1928e-03;0.0000;2.2186e+03;1;40.09806;-70.88088;106.000;35.5517;35.5544;26.6769;26.6794;182.025;182.615;253.22705;253.10483;13.6992;13.6970;1504.96;1504.96;0.399;2.633;62;0.0000e+00
6452;209.889084;268.784;107.855;13.7497;13.7471;-0.0026;4.235119;4.235205;-0.000197;4.6150;0.5311;87.5666;0.0799;-0.0063;2.0591;41.18;0.4794;1.9032;1.9030;2.3359;2.3356;0.4886;1.7333e-01;7.7676e-03;0.0000;2.2315e+03;1;40.09806;-70.88088;107.000;35.5724;35.5755;26.6855;26.6885;180.402;180.629;253.01178;252.88753;13.7342;13.7317;1505.12;1505.12;0.755;2.647;31;0.0000e+00
6485;209.889099;270.150;108.864;13.7713;13.7669;-0.0044;4.238462;4.238313;-0.000240;4.6144;0.5316;87.5554;0.0791;-0.0113;2.0015;40.03;0.4621;1.8957;1.8955;2.3272;2.3269;0.5308;1.6311e-01;7.3264e-03;0.0000;2.2263e+03;1;40.09806;-70.88088;108.000;35.5833;35.5859;26.6895;26.6924;179.626;180.289;252.88290;252.75739;13.7557;13.7513;1505.22;1505.21;0.636;2.660;39;0.0000e+00
6531;209.889114;272.073;109.872;13.7402;13.7342;-0.0060;4.235738;4.235158;-0.000522;4.6114;0.5342;87.4977;0.0794;-0.0094;1.9369;38.74;0.4367;1.8895;1.8893;2.3227;2.3225;0.5151;1.4886e-01;6.6994e-03;0.0000;2.2220e+03;1;40.09806;-70.88088;109.000;35.5861;35.5862;26.6982;26.6995;179.583;180.462;253.03572;252.91220;13.7245;13.7185;1505.14;1505.12;0.477;2.674;51;0.0000e+00
6590;209.889145;274.555;110.880;13.8079;13.8015;-0.0065;4.244985;4.244948;-0.000425;4.6159;0.5303;87.5840;0.0801;-0.0053;1.8847;37.69;0.4159;1.8860;1.8857;2.3184;2.3181;0.5383;1.3781e-01;6.1877e-03;0.0000;2.2271e+03;1;40.09806;-70.88088;110.000;35.6096;35.6153;26.7022;26.7080;178.785;179.603;252.65080;252.52322;13.7920;13.7855;1505.40;1505.39;0.370;2.688;67;0.0000e+00
6644;209.889175;276.794;111.888;13.8824;13.8818;-0.0006;4.255352;4.255760;0.000196;4.6209;0.5259;87.6806;0.0794;-0.0093;1.8487;36.97;0.4005;1.8814;1.8811;2.3135;2.3132;0.5224;1.2991e-01;5.8385e-03;0.0000;2.2251e+03;1;40.09805;-70.88088;111.000;35.6373;35.6417;26.7080;26.7116;177.960;178.884;252.22569;252.09370;13.8663;13.8657;1505.69;1505.70;0.621;2.702;38;0.0000e+00
6680;209.889191;278.277;112.897;13.8908;13.8906;-0.0001;4.256752;4.257112;0.000361;4.6240;0.5231;87.7409;0.0788;-0.0131;1.7970;35.94;0.3844;1.8782;1.8780;2.3094;2.3091;0.5382;1.2201e-01;5.4733e-03;0.0000;2.2292e+03;1;40.09804;-70.88088;112.000;35.6422;35.6457;26.7101;26.7128;177.434;178.338;252.17480;252.04231;13.8745;13.8744;1505.74;1505.75;0.660;2.716;37;0.0000e+00
6723;209.889206;280.065;113.905;13.8842;13.8844;0.0002;4.256402;4.256741;0.000366;4.6242;0.5230;87.7438;0.0800;-0.0058;1.7383;34.77;0.3696;1.8753;1.8751;2.3053;2.3051;0.4924;1.1497e-01;5.1817e-03;0.0000;2.2187e+03;1;40.09804;-70.88089;113.000;35.6445;35.6476;26.7133;26.7156;177.228;178.061;252.20357;252.07152;13.8678;13.8680;1505.74;1505.75;0.475;2.729;52;0.0000e+00
6779;209.889236;282.423;114.913;13.8811;13.8744;-0.0067;4.256174;4.255710;-0.000371;4.6248;0.5225;87.7554;0.0791;-0.0115;1.6870;33.74;0.3512;1.8715;1.8713;2.3003;2.3000;0.5647;1.0658e-01;4.8134e-03;0.0000;2.2145e+03;1;40.09804;-70.88090;114.000;35.6449;35.6468;26.7143;26.7171;176.714;177.586;252.21883;252.08698;13.8645;13.8579;1505.75;1505.73;0.450;2.743;54;0.0000e+00
6826;209.889267;284.375;115.922;13.8609;13.8581;-0.0028;4.253954;4.253963;0.000003;4.6245;0.5228;87.7492;0.0779;-0.0187;1.6388;32.78;0.3410;1.8672;1.8670;2.2956;2.2953;0.5585;1.0203e-01;4.5838e-03;0.0000;2.2259e+03;1;40.09804;-70.88090;115.000;35.6425;35.6452;26.7167;26.7194;176.225;177.351;252.32529;252.19470;13.8442;13.8414;1505.70;1505.69;0.593;2.757;41;0.0000e+00
6864;209.889282;285.956;116.930;13.8450;13.8459;0.0009;4.252312;4.252631;0.000439;4.6245;0.5227;87.7495;0.0786;-0.0141;1.5936;31.87;0.3294;1.8657;1.8655;2.2936;2.2934;0.5271;9.7030e-02;4.3641e-03;0.0000;2.2233e+03;1;40.09804;-70.88090;116.000;35.6414;35.6435;26.7192;26.7207;176.414;177.253;252.40726;252.27765;13.8282;13.8291;1505.66;1505.67;0.627;2.770;38;0.0000e+00
6909;209.889297;287.826;117.938;13.8282;13.8275;-0.0007;4.250457;4.250646;0.000207;4.6243;0.5229;87.7456;0.0788;-0.0132;1.5343;30.69;0.3039;1.8640;1.8638;2.2901;2.2898;0.5633;8.6492e-02;3.8825e-03;0.0000;2.2278e+03;1;40.09804;-70.88090;117.000;35.6392;35.6416;26.7211;26.7231;176.105;176.749;252.49617;252.36760;13.8112;13.8105;1505.62;1505.62;0.459;2.784;54;0.0000e+00
