Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
5125;208.796829;213.496;60.475;7.6817;7.6827;0.0009;3.385119;3.385111;-0.000008;4.3812;0.7033;83.8892;0.1134;0.1945;0.8921;17.84;1.0027;2.1895;2.1894;2.7324;2.7323;0.3111;7.8429e-01;3.2342e-02;0.0000;2.4250e+03;1;40.51231;-70.87959;60.000;32.7434;32.7424;25.5484;25.5475;255.486;256.084;293.77243;294.09579;7.6760;7.6770;1479.46;1479.46;0.339;2.743;76;0.0000e+00
5192;208.796860;216.277;61.483;7.6696;7.6679;-0.0017;3.386817;3.386593;-0.000305;4.4374;0.6513;84.9806;0.1095;0.1708;0.8375;16.75;0.9582;2.1807;2.1806;2.7207;2.7206;0.3412;6.9914e-01;2.8981e-02;0.0000;2.4120e+03;1;40.51229;-70.87958;61.000;32.7726;32.7718;25.5731;25.5726;253.460;254.480;293.79056;294.11572;7.6638;7.6621;1479.46;1479.46;0.456;2.767;51;0.0000e+00
5254;208.796890;218.872;62.491;7.6659;7.6661;0.0002;3.388568;3.388183;-0.000387;4.4750;0.6167;85.7113;0.1049;0.1432;0.7749;15.50;0.9222;2.1780;2.1779;2.7219;2.7218;0.3690;6.3614e-01;2.6586e-02;0.0000;2.3935e+03;1;40.51228;-70.87957;62.000;32.7944;32.7901;25.5907;25.5872;255.212;256.269;293.76801;294.09396;7.6600;7.6602;1479.49;1479.49;0.384;2.791;63;0.0000e+00
5316;208.796921;221.472;63.499;7.6481;7.6510;0.0029;3.387322;3.387595;0.000304;4.4706;0.6208;85.6261;0.1055;0.1467;0.7235;14.47;0.8861;2.1890;2.1889;2.7375;2.7374;0.3499;5.7849e-01;2.3844e-02;0.0000;2.4263e+03;1;40.51227;-70.87955;63.000;32.7974;32.7975;25.5956;25.5953;258.113;259.137;293.88022;294.20804;7.6421;7.6450;1479.44;1479.46;0.352;2.815;71;0.0000e+00
5370;208.796951;223.719;64.507;7.6178;7.6172;-0.0006;3.386988;3.386955;-0.000040;4.5165;0.5793;86.5174;0.1051;0.1449;0.6861;13.72;0.8478;2.2026;2.2025;2.7540;2.7540;0.3410;5.2246e-01;2.1423e-02;0.0000;2.4388e+03;1;40.51226;-70.87953;64.000;32.8219;32.8221;25.6191;25.6193;259.866;259.985;294.02881;294.36017;7.6117;7.6111;1479.38;1479.37;0.620;2.839;36;0.0000e+00
5454;208.796997;227.227;65.515;7.6131;7.6146;0.0015;3.387179;3.387266;0.000084;4.5314;0.5659;86.8080;0.1035;0.1349;0.6086;12.17;0.8037;2.2088;2.2087;2.7616;2.7615;0.3178;4.6268e-01;1.9003e-02;0.0000;2.4346e+03;1;40.51225;-70.87951;65.000;32.8278;32.8273;25.6245;25.6239;259.426;260.805;294.04691;294.37888;7.6070;7.6085;1479.38;1479.39;0.163;2.866;97;0.0000e+00
5515;208.797028;229.740;66.523;7.6236;7.6161;-0.0075;3.388851;3.388103;-0.000784;4.5303;0.5669;86.7865;0.1033;0.1337;0.5681;11.36;0.7703;2.2023;2.2023;2.7537;2.7536;0.3471;4.2267e-01;1.7394e-02;0.0000;2.4301e+03;1;40.51224;-70.87950;66.000;32.8355;32.8345;25.6290;25.6293;256.856;257.587;293.96100;294.29208;7.6173;7.6098;1479.45;1479.42;0.349;2.890;71;0.0000e+00
5577;208.797058;232.346;67.532;7.6512;7.6457;-0.0055;3.392385;3.392021;-0.000595;4.5108;0.5844;86.4073;0.1024;0.1286;0.5195;10.39;0.7368;2.1797;2.1796;2.7201;2.7200;0.3878;3.8472e-01;1.5953e-02;0.0000;2.4112e+03;1;40.51222;-70.87949;67.000;32.8469;32.8482;25.6341;25.6359;250.215;252.385;293.75281;294.08136;7.6449;7.6393;1479.58;1479.56;0.549;2.914;41;0.0000e+00
5649;208.797089;235.321;68.540;7.7179;7.6999;-0.0180;3.402170;3.399831;-0.002530;4.4827;0.6098;85.8603;0.1005;0.1169;0.4542;9.08;0.7024;2.1473;2.1472;2.6765;2.6764;0.3514;3.4835e-01;1.4472e-02;0.0000;2.4073e+03;1;40.51221;-70.87948;68.000;32.8886;32.8805;25.6574;25.6536;245.109;245.826;293.22168;293.54446;7.7114;7.6934;1479.91;1479.83;0.253;2.938;89;0.0000e+00
5715;208.797119;238.067;69.548;7.9187;7.8578;-0.0609;3.431355;3.423144;-0.008661;4.3925;0.6926;84.1084;0.0976;0.0995;0.4063;8.13;0.6745;2.0879;2.0878;2.6088;2.6086;0.3653;3.2163e-01;1.3321e-02;0.0000;2.4148e+03;1;40.51220;-70.87946;69.000;33.0106;32.9806;25.7244;25.7096;232.135;236.262;291.64166;291.94714;7.9120;7.8511;1480.84;1480.57;0.303;2.961;81;0.0000e+00
5808;208.797165;241.942;70.556;8.1086;8.0616;-0.0469;3.459126;3.452838;-0.006931;4.2382;0.8378;81.1109;0.0969;0.0955;0.3531;7.06;0.6405;2.0216;2.0214;2.5229;2.5227;0.3834;2.9072e-01;1.1933e-02;0.0000;2.4363e+03;1;40.51218;-70.87945;70.000;33.1272;33.1046;25.7883;25.7774;224.409;227.142;290.15338;290.44263;8.1016;8.0547;1481.72;1481.52;0.334;2.984;70;0.0000e+00
5911;208.797211;246.264;71.564;8.1722;8.1359;-0.0363;3.468484;3.463567;-0.004926;4.1603;0.9127;79.5970;0.0971;0.0964;0.3006;6.01;0.5936;2.0031;2.0029;2.4973;2.4971;0.4239;2.5167e-01;1.0667e-02;0.0000;2.3613e+03;1;40.51217;-70.87943;71.000;33.1661;33.1481;25.8095;25.8007;224.041;225.952;289.65842;289.94229;8.1651;8.1288;1482.03;1481.87;0.178;3.006;129;0.0000e+00
6014;208.797256;250.549;72.572;8.1951;8.1766;-0.0185;3.471596;3.469439;-0.002308;4.1396;0.9330;79.1951;0.0964;0.0925;0.2490;4.98;0.5586;2.0023;2.0021;2.4886;2.4885;0.4260;2.2567e-01;9.2751e-03;0.0000;2.4343e+03;1;40.51215;-70.87941;72.000;33.1769;33.1716;25.8146;25.8131;223.997;225.254;289.48700;289.76886;8.1879;8.1694;1482.14;1482.07;0.230;3.028;104;0.0000e+00
7280;208.797867;303.291;73.580;8.5818;8.5200;-0.0618;3.525691;3.517469;-0.008273;4.0513;1.0211;77.4780;0.0987;0.1063;0.1883;3.77;0.4927;1.9572;1.9571;2.4321;2.4319;0.4375;1.8190e-01;7.6851e-03;0.0000;2.3719e+03;1;40.51191;-70.87920;73.000;33.3821;33.3541;25.9171;25.9046;214.845;216.800;286.58566;286.83481;8.5743;8.5125;1483.86;1483.60;0.016;3.097;2504;0.0000e+00
