Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
3718;209.626511;154.857;60.471;13.1728;13.1664;-0.0065;4.096893;4.096733;-0.001026;4.5943;0.5493;87.1686;0.1353;0.3257;0.0172;0.34;1.8703;2.2237;2.2236;2.7408;2.7407;0.1853;6.3377e+00;2.7656e-01;0.0000;2.2916e+03;1;39.76812;-70.78050;60.000;34.8191;34.8235;26.2196;26.2243;225.616;224.191;257.32587;257.23120;13.1645;13.1580;1501.55;1501.54;0.637;1.985;37;0.0000e+00
3764;209.626526;156.784;61.479;13.1771;13.1768;-0.0002;4.099348;4.098933;-0.000387;4.5983;0.5457;87.2473;0.1290;0.2880;0.9332;18.66;1.8431;2.2175;2.2174;2.7382;2.7381;0.1936;5.9476e+00;2.5959e-01;0.0000;2.2912e+03;1;39.76811;-70.78050;61.000;34.8381;34.8344;26.2335;26.2307;224.782;223.926;257.26929;257.17453;13.1686;13.1684;1501.60;1501.60;0.416;2.003;62;0.0000e+00
3821;209.626556;159.166;62.487;13.2463;13.2373;-0.0089;4.111476;4.110585;-0.001549;4.6033;0.5413;87.3429;0.1276;0.2796;1.0453;20.91;1.8142;2.2088;2.2087;2.7262;2.7260;0.2113;5.5588e+00;2.4226e-01;0.0000;2.2946e+03;1;39.76810;-70.78050;62.000;34.8892;34.8890;26.2591;26.2607;223.093;221.984;256.81631;256.71756;13.2376;13.2287;1501.91;1501.88;0.563;2.021;43;0.0000e+00
3862;209.626572;160.879;63.495;13.3403;13.3292;-0.0111;4.125714;4.124559;-0.001546;4.6080;0.5372;87.4329;0.1249;0.2637;1.3541;27.08;1.7871;2.2021;2.2019;2.7189;2.7188;0.2066;5.2175e+00;2.2750e-01;0.0000;2.2934e+03;1;39.76808;-70.78050;63.000;34.9373;34.9366;26.2772;26.2789;221.710;220.893;256.24146;256.13702;13.3315;13.3204;1502.29;1502.26;0.493;2.039;49;0.0000e+00
3922;209.626602;163.372;64.503;13.4299;13.4053;-0.0246;4.138622;4.135470;-0.003440;4.6100;0.5354;87.4717;0.1238;0.2570;1.7674;35.35;1.7522;2.1946;2.1945;2.7065;2.7064;0.2299;4.8070e+00;2.0947e-01;0.0000;2.2949e+03;1;39.76808;-70.78052;64.000;34.9768;34.9695;26.2895;26.2889;220.789;219.674;255.70712;255.59731;13.4208;13.3963;1502.65;1502.56;0.408;2.056;60;0.0000e+00
3972;209.626633;165.455;65.511;13.3953;13.3975;0.0023;4.134981;4.135435;0.000633;4.6119;0.5337;87.5084;0.1186;0.2259;0.0053;0.11;1.7275;2.1937;2.1936;2.7075;2.7073;0.2189;4.5374e+00;1.9815e-01;0.0000;2.2898e+03;1;39.76806;-70.78052;65.000;34.9737;34.9759;26.2942;26.2955;221.299;220.455;255.89149;255.78389;13.3861;13.3884;1502.55;1502.56;0.540;2.074;44;0.0000e+00
4015;209.626648;167.264;66.519;13.3820;13.3804;-0.0016;4.133471;4.133508;0.000055;4.6122;0.5335;87.5142;0.1171;0.2163;0.6250;12.50;1.6967;2.1931;2.1930;2.7115;2.7114;0.2334;4.2204e+00;1.8479e-01;0.0000;2.2839e+03;1;39.76806;-70.78052;66.000;34.9712;34.9730;26.2950;26.2968;221.059;220.893;255.96454;255.85777;13.3727;13.3711;1502.52;1502.52;0.535;2.091;45;0.0000e+00
4069;209.626678;169.486;67.527;13.3671;13.3716;0.0044;4.132301;4.132819;0.000660;4.6122;0.5335;87.5131;0.1158;0.2085;0.8920;17.84;1.6739;2.1942;2.1940;2.7120;2.7119;0.2385;4.0000e+00;1.7434e-01;0.0000;2.2944e+03;1;39.76804;-70.78052;67.000;34.9733;34.9742;26.2997;26.2995;221.988;220.732;256.03775;255.93196;13.3577;13.3622;1502.49;1502.51;0.416;2.109;59;0.0000e+00
4120;209.626694;171.639;68.535;13.2829;13.2857;0.0029;4.122922;4.123388;0.000694;4.6141;0.5318;87.5506;0.1137;0.1960;1.2145;24.29;1.6404;2.1998;2.1997;2.7151;2.7150;0.2449;3.6969e+00;1.6139e-01;0.0000;2.2907e+03;1;39.76803;-70.78052;68.000;34.9616;34.9633;26.3078;26.3086;222.819;222.134;256.49603;256.39563;13.2734;13.2762;1502.22;1502.23;0.512;2.126;46;0.0000e+00
4175;209.626724;173.924;69.543;13.3107;13.2965;-0.0142;4.127404;4.125688;-0.001989;4.6147;0.5313;87.5616;0.1139;0.1976;1.1605;23.21;1.6160;2.1989;2.1988;2.7215;2.7214;0.2162;3.4893e+00;1.5187e-01;0.0000;2.2976e+03;1;39.76802;-70.78052;69.000;34.9780;34.9748;26.3149;26.3153;222.466;222.191;256.32190;256.21985;13.3011;13.2869;1502.35;1502.29;0.404;2.144;62;0.0000e+00
4225;209.626755;176.021;70.551;13.3092;13.3099;0.0007;4.128321;4.128580;0.000421;4.6145;0.5315;87.5581;0.1146;0.2018;0.6174;12.35;1.5818;2.2008;2.2007;2.7197;2.7196;0.2307;3.2183e+00;1.4085e-01;0.0000;2.2848e+03;1;39.76801;-70.78052;70.000;34.9877;34.9894;26.3228;26.3240;222.668;221.628;256.31253;256.21066;13.2994;13.3001;1502.37;1502.37;0.636;2.161;37;0.0000e+00
4261;209.626770;177.520;71.559;13.3679;13.3574;-0.0105;4.136396;4.135502;-0.001611;4.6171;0.5292;87.6068;0.1115;0.1828;1.3279;26.56;1.5571;2.1990;2.1989;2.7170;2.7169;0.2426;3.0360e+00;1.3310e-01;0.0000;2.2811e+03;1;39.76800;-70.78052;71.000;35.0096;35.0108;26.3278;26.3309;221.743;221.297;255.96881;255.86336;13.3580;13.3474;1502.60;1502.57;0.613;2.178;40;0.0000e+00
4316;209.626785;179.811;72.567;13.4498;13.4402;-0.0095;4.147811;4.146702;-0.001170;4.6197;0.5269;87.6580;0.1086;0.1655;0.6977;13.95;1.5316;2.1954;2.1953;2.7153;2.7151;0.2384;2.8586e+00;1.2469e-01;0.0000;2.2926e+03;1;39.76800;-70.78053;72.000;35.0418;35.0402;26.3360;26.3366;221.269;220.879;255.48805;255.37762;13.4396;13.4301;1502.93;1502.90;0.346;2.195;77;0.0000e+00
4386;209.626831;182.716;73.575;13.4215;13.4275;0.0060;4.145504;4.146498;0.000309;4.6219;0.5250;87.7002;0.1061;0.1507;-0.0251;-0.50;1.5096;2.1954;2.1953;2.7163;2.7162;0.2495;2.7119e+00;1.1836e-01;0.0000;2.2912e+03;1;39.76798;-70.78054;73.000;35.0456;35.0495;26.3447;26.3465;220.910;220.792;255.62759;255.51903;13.4112;13.4172;1502.86;1502.88;0.539;2.212;45;0.0000e+00
4421;209.626846;184.181;74.583;13.6498;13.6393;-0.0105;4.176425;4.175900;-0.001511;4.6238;0.5233;87.7367;0.1050;0.1439;0.6238;12.48;1.4822;2.1933;2.1932;2.7136;2.7135;0.2343;2.5409e+00;1.1090e-01;0.0000;2.2911e+03;1;39.76798;-70.78054;74.000;35.1268;35.1315;26.3606;26.3664;220.184;219.886;254.30937;254.18698;13.6392;13.6287;1503.72;1503.69;0.692;2.229;34;0.0000e+00
4463;209.626862;185.911;75.591;13.6199;13.6199;0.0001;4.174680;4.174840;0.000388;4.6229;0.5241;87.7199;0.1015;0.1233;0.0480;0.96;1.4553;2.1997;2.1996;2.7258;2.7257;0.2360;2.3834e+00;1.0397e-01;0.0000;2.2923e+03;1;39.76797;-70.78054;75.000;35.1375;35.1389;26.3751;26.3762;221.993;221.994;254.44322;254.32285;13.6092;13.6093;1503.65;1503.65;0.482;2.246;53;0.0000e+00
4517;209.626892;188.157;76.599;13.5685;13.5686;0.0001;4.169192;4.169344;0.000242;4.6239;0.5232;87.7383;0.0980;0.1022;1.1458;22.92;1.4283;2.2118;2.2117;2.7337;2.7336;0.2218;2.2338e+00;9.7732e-02;0.0000;2.2857e+03;1;39.76796;-70.78054;76.000;35.1327;35.1340;26.3820;26.3830;224.049;222.541;254.71538;254.59822;13.5576;13.5577;1503.49;1503.49;0.486;2.263;49;0.0000e+00
4574;209.626923;190.535;77.607;13.6060;13.5878;-0.0182;4.174729;4.172458;-0.002497;4.6246;0.5226;87.7518;0.0983;0.1035;1.0715;21.43;1.4052;2.2141;2.2140;2.7356;2.7355;0.2169;2.1141e+00;9.2422e-02;0.0000;2.2874e+03;1;39.76796;-70.78056;77.000;35.1499;35.1452;26.3876;26.3878;222.197;221.581;254.49249;254.37312;13.5950;13.5768;1503.65;1503.59;0.374;2.280;66;0.0000e+00
4627;209.626938;192.759;78.616;13.5671;13.5701;0.0030;4.172051;4.172233;0.000904;4.6284;0.5193;87.8240;0.0958;0.0890;1.6848;33.70;1.3755;2.2077;2.2076;2.7257;2.7256;0.2123;1.9682e+00;8.6050e-02;0.0000;2.2872e+03;1;39.76795;-70.78056;78.000;35.1600;35.1590;26.4035;26.4020;222.005;220.974;254.67392;254.55714;13.5560;13.5590;1503.55;1503.56;0.621;2.296;38;0.0000e+00
4665;209.626953;194.333;79.624;13.4870;13.4841;-0.0028;4.163720;4.163486;-0.000563;4.6294;0.5184;87.8448;0.0930;0.0719;0.5566;11.13;1.3592;2.2020;2.2019;2.7215;2.7214;0.2564;1.8924e+00;8.2791e-02;0.0000;2.2858e+03;1;39.76794;-70.78056;79.000;35.1549;35.1553;26.4160;26.4170;221.194;221.171;255.09497;254.98331;13.4758;13.4729;1503.30;1503.29;0.571;2.313;43;0.0000e+00
4716;209.626984;196.468;80.632;13.5975;13.5928;-0.0047;4.178795;4.178444;-0.000575;4.6313;0.5168;87.8808;0.0907;0.0579;0.4927;9.85;1.3357;2.1934;2.1933;2.7144;2.7143;0.2605;1.7887e+00;7.8093e-02;0.0000;2.2905e+03;1;39.76794;-70.78057;80.000;35.1947;35.1957;26.4241;26.4258;218.839;218.651;254.45612;254.33774;13.5861;13.5814;1503.73;1503.71;0.421;2.329;59;0.0000e+00
4773;209.627014;198.826;81.640;13.7501;13.7287;-0.0213;4.200012;4.197693;-0.003316;4.6325;0.5157;87.9042;0.0911;0.0606;1.3670;27.34;1.3084;2.1737;2.1735;2.6828;2.6827;0.2687;1.6737e+00;7.3183e-02;0.0000;2.2870e+03;1;39.76793;-70.78058;81.000;35.2532;35.2511;26.4377;26.4405;215.268;214.716;253.57402;253.44653;13.7384;13.7171;1504.31;1504.24;0.479;2.345;50;0.0000e+00
4818;209.627029;200.714;82.648;13.8253;13.8223;-0.0030;4.210673;4.210560;-0.000303;4.6340;0.5144;87.9315;0.0923;0.0679;0.8423;16.85;1.2912;2.1616;2.1615;2.6689;2.6688;0.3022;1.6056e+00;7.0396e-02;0.0000;2.2808e+03;1;39.76792;-70.78058;82.000;35.2836;35.2853;26.4456;26.4475;213.832;213.870;253.13736;253.00542;13.8134;13.8105;1504.61;1504.60;0.572;2.361;42;0.0000e+00
4861;209.627060;202.489;83.656;13.8375;13.8367;-0.0008;4.212890;4.212992;0.000101;4.6327;0.5156;87.9067;0.0907;0.0584;0.0336;0.67;1.2667;2.1540;2.1539;2.6628;2.6627;0.3225;1.5128e+00;6.6260e-02;0.0000;2.2831e+03;1;39.76792;-70.78058;83.000;35.2928;35.2944;26.4501;26.4516;213.279;213.346;253.05934;252.92673;13.8255;13.8247;1504.68;1504.68;0.527;2.378;46;0.0000e+00
4921;209.627090;204.980;84.664;13.8439;13.8321;-0.0118;4.214849;4.213353;-0.001556;4.6348;0.5137;87.9481;0.0902;0.0550;0.7997;15.99;1.2425;2.1470;2.1469;2.6570;2.6569;0.2995;1.4259e+00;6.2389e-02;0.0000;2.2855e+03;1;39.76791;-70.78058;84.000;35.3048;35.3016;26.4581;26.4581;212.382;212.910;253.00575;252.87286;13.8317;13.8200;1504.73;1504.69;0.343;2.394;75;0.0000e+00
4979;209.627106;207.429;85.672;13.8581;13.8571;-0.0010;4.216971;4.217077;0.000106;4.6349;0.5136;87.9502;0.0901;0.0544;0.0590;1.18;1.2253;2.1421;2.1420;2.6509;2.6508;0.3051;1.3669e+00;5.9857e-02;0.0000;2.2837e+03;1;39.76790;-70.78058;85.000;35.3112;35.3131;26.4601;26.4618;212.229;212.560;252.92249;252.78876;13.8458;13.8448;1504.80;1504.80;0.669;2.410;35;0.0000e+00
5011;209.627121;208.750;86.680;13.8154;13.8158;0.0004;4.212295;4.212476;0.000362;4.6354;0.5131;87.9601;0.0887;0.0463;0.8009;16.02;1.1995;2.1410;2.1409;2.6520;2.6519;0.3276;1.2834e+00;5.6206e-02;0.0000;2.2834e+03;1;39.76790;-70.78059;86.000;35.3062;35.3076;26.4653;26.4662;212.226;212.726;253.14772;253.01663;13.8030;13.8034;1504.67;1504.67;0.663;2.426;36;0.0000e+00
5065;209.627151;210.987;87.689;13.7549;13.7766;0.0218;4.205634;4.208127;0.002796;4.6332;0.5151;87.9172;0.0890;0.0477;0.3816;7.63;1.1782;2.1426;2.1425;2.6524;2.6523;0.3145;1.2174e+00;5.3344e-02;0.0000;2.2822e+03;1;39.76788;-70.78060;87.000;35.2991;35.3024;26.4724;26.4704;213.374;213.523;253.46799;253.34065;13.7423;13.7641;1504.48;1504.56;0.385;2.441;64;0.0000e+00
5113;209.627182;213.018;88.697;13.6488;13.6473;-0.0016;4.193263;4.193243;0.000232;4.6348;0.5137;87.9472;0.0883;0.0439;0.9892;19.78;1.1566;2.1478;2.1477;2.6584;2.6583;0.2927;1.1545e+00;5.0561e-02;0.0000;2.2833e+03;1;39.76788;-70.78060;88.000;35.2802;35.2814;26.4798;26.4811;214.555;214.480;254.04192;253.92113;13.6363;13.6347;1504.13;1504.13;0.568;2.457;40;0.0000e+00
5167;209.627197;215.239;89.705;13.5962;13.6088;0.0126;4.186997;4.188697;0.001855;4.6361;0.5125;87.9736;0.0860;0.0299;0.5745;11.49;1.1362;2.1492;2.1491;2.6611;2.6609;0.3161;1.0972e+00;4.8157e-02;0.0000;2.2784e+03;1;39.76787;-70.78060;89.000;35.2694;35.2738;26.4824;26.4832;214.493;214.605;254.33046;254.21294;13.5835;13.5961;1503.96;1504.01;0.399;2.473;63;0.0000e+00
5220;209.627228;217.474;90.713;13.5747;13.5726;-0.0021;4.184996;4.184962;-0.000085;4.6365;0.5122;87.9804;0.0870;0.0358;1.2281;24.56;1.1135;2.1449;2.1448;2.6511;2.6510;0.3085;1.0369e+00;4.5477e-02;0.0000;2.2801e+03;1;39.76786;-70.78060;90.000;35.2699;35.2715;26.4873;26.4890;213.658;213.583;254.43947;254.32333;13.5619;13.5598;1503.91;1503.90;0.520;2.489;45;0.0000e+00
5269;209.627258;219.519;91.721;13.5664;13.5692;0.0028;4.184641;4.185171;0.000674;4.6351;0.5135;87.9532;0.0851;0.0247;0.5927;11.85;1.0974;2.1425;2.1424;2.6504;2.6503;0.3321;9.9598e-01;4.3591e-02;0.0000;2.2849e+03;1;39.76785;-70.78060;91.000;35.2738;35.2762;26.4921;26.4934;213.664;213.756;254.47502;254.35947;13.5535;13.5562;1503.90;1503.91;0.462;2.505;54;0.0000e+00
5317;209.627274;221.507;92.729;13.5372;13.5365;-0.0007;4.181680;4.181763;0.000195;4.6368;0.5120;87.9859;0.0861;0.0305;-0.0062;-0.12;1.0763;2.1379;2.1378;2.6449;2.6448;0.3563;9.4455e-01;4.1468e-02;0.0000;2.2777e+03;1;39.76784;-70.78060;92.000;35.2725;35.2739;26.4971;26.4983;212.848;213.341;254.62737;254.51366;13.5241;13.5234;1503.82;1503.82;0.623;2.520;38;0.0000e+00
5359;209.627289;223.259;93.737;13.5402;13.5386;-0.0016;4.183329;4.183074;-0.000325;4.6374;0.5114;87.9978;0.0852;0.0251;0.8885;17.77;1.0541;2.1343;2.1341;2.6426;2.6425;0.3314;8.9314e-01;3.9158e-02;0.0000;2.2809e+03;1;39.76783;-70.78061;93.000;35.2848;35.2839;26.5061;26.5057;212.550;213.071;254.58989;254.47614;13.5270;13.5253;1503.86;1503.86;0.439;2.536;60;0.0000e+00
5428;209.627335;226.132;94.746;13.5649;13.5591;-0.0058;4.187412;4.186918;-0.000693;4.6373;0.5115;87.9963;0.0837;0.0160;0.5197;10.39;1.0354;2.1281;2.1280;2.6344;2.6343;0.3219;8.5176e-01;3.7372e-02;0.0000;2.2791e+03;1;39.76781;-70.78062;94.000;35.3001;35.3008;26.5128;26.5146;211.669;211.871;254.43625;254.32106;13.5515;13.5457;1503.98;1503.96;0.442;2.551;55;0.0000e+00
5467;209.627350;227.767;95.754;13.5920;13.5899;-0.0021;4.191687;4.191714;-0.000037;4.6401;0.5091;88.0497;0.0832;0.0132;0.8560;17.12;1.0135;2.1267;2.1266;2.6299;2.6298;0.3535;8.0553e-01;3.5439e-02;0.0000;2.2730e+03;1;39.76780;-70.78062;95.000;35.3148;35.3171;26.5187;26.5208;211.640;211.824;254.27101;254.15422;13.5784;13.5763;1504.10;1504.10;0.643;2.567;36;0.0000e+00
5510;209.627365;229.532;96.762;13.5923;13.5906;-0.0017;4.191839;4.191896;0.000061;4.6395;0.5096;88.0380;0.0827;0.0101;1.4823;29.65;0.9955;2.1250;2.1249;2.6312;2.6311;0.3497;7.6922e-01;3.3756e-02;0.0000;2.2788e+03;1;39.76780;-70.78062;96.000;35.3156;35.3177;26.5192;26.5212;211.368;212.108;254.26820;254.15140;13.5786;13.5769;1504.12;1504.12;0.473;2.582;53;0.0000e+00
5576;209.627396;232.302;97.770;13.5892;13.5883;-0.0009;4.191511;4.191638;0.000160;4.6404;0.5088;88.0559;0.0837;0.0160;0.9387;18.77;0.9755;2.1224;2.1223;2.6291;2.6290;0.3631;7.3062e-01;3.2086e-02;0.0000;2.2770e+03;1;39.76780;-70.78064;97.000;35.3149;35.3170;26.5194;26.5211;211.115;211.421;254.28514;254.16853;13.5754;13.5745;1504.13;1504.13;0.383;2.598;64;0.0000e+00
5619;209.627426;234.097;98.778;13.5407;13.5400;-0.0008;4.185981;4.185983;0.000269;4.6394;0.5097;88.0360;0.0820;0.0059;0.8246;16.49;0.9553;2.1209;2.1208;2.6234;2.6233;0.3562;6.9346e-01;3.0487e-02;0.0000;2.2746e+03;1;39.76778;-70.78064;98.000;35.3072;35.3079;26.5235;26.5242;210.919;211.452;254.54745;254.43388;13.5268;13.5260;1503.97;1503.97;0.694;2.613;33;0.0000e+00
5664;209.627441;235.939;99.786;13.5655;13.5607;-0.0048;4.189792;4.189372;-0.000509;4.6389;0.5101;88.0275;0.0820;0.0058;0.9993;19.99;0.9372;2.1175;2.1173;2.6202;2.6201;0.3496;6.6166e-01;2.9049e-02;0.0000;2.2777e+03;1;39.76778;-70.78066;99.000;35.3198;35.3203;26.5281;26.5295;210.540;210.879;254.39790;254.28287;13.5514;13.5466;1504.09;1504.07;0.423;2.629;64;0.0000e+00
5727;209.627472;238.585;100.795;13.5760;13.5731;-0.0029;4.191369;4.191297;-0.000150;4.6394;0.5097;88.0364;0.0815;0.0033;0.6295;12.59;0.9209;2.1172;2.1171;2.6215;2.6214;0.3705;6.3398e-01;2.7908e-02;0.0000;2.2717e+03;1;39.76776;-70.78066;100.000;35.3245;35.3265;26.5296;26.5317;210.691;211.380;254.33568;254.22000;13.5618;13.5589;1504.14;1504.14;0.487;2.644;50;0.0000e+00
5768;209.627487;240.271;101.803;13.6238;13.6153;-0.0085;4.197926;4.197354;-0.001117;4.6408;0.5085;88.0629;0.0833;0.0138;0.0277;0.55;0.9026;2.1150;2.1149;2.6162;2.6160;0.3784;6.0406e-01;2.6589e-02;0.0000;2.2719e+03;1;39.76774;-70.78068;101.000;35.3417;35.3442;26.5330;26.5367;209.824;209.853;254.06097;253.94243;13.6093;13.6008;1504.34;1504.31;0.638;2.659;36;0.0000e+00
5812;209.627518;242.109;102.811;13.7110;13.7077;-0.0033;4.210483;4.210360;-0.000308;4.6401;0.5091;88.0495;0.0816;0.0033;0.5521;11.04;0.8846;2.1128;2.1127;2.6162;2.6161;0.3258;5.7610e-01;2.5328e-02;0.0000;2.2746e+03;1;39.76774;-70.78068;102.000;35.3788;35.3806;26.5436;26.5457;209.527;210.468;253.55034;253.42659;13.6963;13.6931;1504.68;1504.67;0.460;2.675;55;0.0000e+00
5866;209.627533;244.395;103.819;13.6334;13.6424;0.0090;4.201877;4.203043;0.001462;4.6393;0.5098;88.0335;0.0817;0.0041;0.4943;9.89;0.8628;2.1164;2.1163;2.6238;2.6237;0.3707;5.4350e-01;2.3876e-02;0.0000;2.2763e+03;1;39.76773;-70.78068;103.000;35.3692;35.3718;26.5524;26.5525;210.632;211.450;253.96312;253.84422;13.6186;13.6277;1504.43;1504.47;0.492;2.690;49;0.0000e+00
5911;209.627563;246.266;104.827;13.6886;13.6691;-0.0194;4.209211;4.207210;-0.002784;4.6410;0.5083;88.0664;0.0814;0.0022;0.7283;14.57;0.8398;2.1170;2.1169;2.6266;2.6265;0.3871;5.1099e-01;2.2464e-02;0.0000;2.2747e+03;1;39.76772;-70.78069;104.000;35.3866;35.3858;26.5544;26.5578;210.426;211.810;253.65094;253.52870;13.6736;13.6542;1504.65;1504.59;0.578;2.705;42;0.0000e+00
5950;209.627579;247.873;105.836;13.8269;13.8191;-0.0078;4.227870;4.227365;-0.001022;4.6404;0.5088;88.0556;0.0818;0.0047;0.0128;0.26;0.8220;2.1204;2.1203;2.6330;2.6329;0.3944;4.8697e-01;2.1432e-02;0.0000;2.2722e+03;1;39.76772;-70.78070;105.000;35.4336;35.4360;26.5619;26.5655;210.362;211.645;252.86458;252.73404;13.8118;13.8039;1505.17;1505.15;0.664;2.720;36;0.0000e+00
5988;209.627594;249.448;106.844;13.9213;13.9135;-0.0078;4.241619;4.241079;-0.001178;4.6421;0.5073;88.0887;0.0813;0.0020;0.6864;13.73;0.8050;2.1222;2.1221;2.6344;2.6344;0.3931;4.6494e-01;2.0455e-02;0.0000;2.2730e+03;1;39.76772;-70.78070;106.000;35.4747;35.4769;26.5740;26.5773;209.823;210.823;252.31514;252.17908;13.9059;13.8981;1505.55;1505.52;0.566;2.735;43;0.0000e+00
6036;209.627625;251.476;107.852;13.9721;13.9704;-0.0018;4.248992;4.249024;0.000019;4.6423;0.5072;88.0921;0.0798;-0.0074;0.6730;13.46;0.7848;2.1202;2.1201;2.6265;2.6264;0.3447;4.3967e-01;1.9337e-02;0.0000;2.2737e+03;1;39.76772;-70.78070;107.000;35.4963;35.4983;26.5800;26.5819;208.856;209.379;252.02060;251.88158;13.9565;13.9548;1505.75;1505.75;0.536;2.750;46;0.0000e+00
6072;209.627640;252.965;108.860;13.9848;13.9795;-0.0053;4.251060;4.250662;-0.000650;4.6434;0.5062;88.1132;0.0825;0.0088;0.8456;16.91;0.7689;2.1179;2.1178;2.6229;2.6228;0.3747;4.2084e-01;1.8551e-02;0.0000;2.2685e+03;1;39.76770;-70.78070;108.000;35.5035;35.5047;26.5829;26.5849;208.623;209.537;251.94405;251.80431;13.9691;13.9638;1505.82;1505.80;0.795;2.765;30;0.0000e+00
6102;209.627655;254.210;109.869;13.9867;13.9874;0.0007;4.251863;4.252148;0.000342;4.6440;0.5057;88.1240;0.0814;0.0022;0.0428;0.86;0.7534;2.1162;2.1161;2.6223;2.6222;0.3426;4.0294e-01;1.7740e-02;0.0000;2.2715e+03;1;39.76770;-70.78071;109.000;35.5089;35.5109;26.5867;26.5881;208.497;209.199;251.92542;251.78561;13.9708;13.9715;1505.85;1505.85;0.733;2.780;33;0.0000e+00
6143;209.627670;255.913;110.877;13.9732;13.9720;-0.0011;4.250299;4.250393;0.000132;4.6422;0.5072;88.0899;0.0806;-0.0024;0.6167;12.33;0.7333;2.1145;2.1144;2.6152;2.6151;0.3691;3.8075e-01;1.6738e-02;0.0000;2.2747e+03;1;39.76771;-70.78072;110.000;35.5063;35.5082;26.5876;26.5893;208.091;208.242;251.99782;251.85884;13.9571;13.9560;1505.82;1505.82;0.514;2.795;49;0.0000e+00
6190;209.627701;257.878;111.885;13.9626;13.9631;0.0006;4.248996;4.249308;0.000386;4.6446;0.5052;88.1357;0.0798;-0.0072;0.7979;15.96;0.7130;2.1075;2.1074;2.6077;2.6076;0.3918;3.5933e-01;1.5820e-02;0.0000;2.2713e+03;1;39.76770;-70.78072;111.000;35.5035;35.5059;26.5877;26.5894;206.740;207.797;252.05623;251.91788;13.9464;13.9470;1505.80;1505.80;0.620;2.810;39;0.0000e+00
6223;209.627716;259.237;112.893;13.9289;13.9315;0.0025;4.244939;4.245370;0.000774;4.6440;0.5056;88.1253;0.0793;-0.0101;0.0151;0.30;0.6987;2.1003;2.1002;2.6009;2.6007;0.3698;3.4491e-01;1.5184e-02;0.0000;2.2716e+03;1;39.76770;-70.78072;112.000;35.4962;35.4979;26.5892;26.5899;205.992;206.948;252.23862;252.10229;13.9126;13.9152;1505.70;1505.71;0.782;2.824;30;0.0000e+00
6256;209.627731;260.624;113.902;13.8851;13.8856;0.0005;4.239851;4.240101;0.000402;4.6435;0.5061;88.1147;0.0807;-0.0016;2.3058;46.12;0.6820;2.0960;2.0959;2.5953;2.5952;0.3910;3.2860e-01;1.4464e-02;0.0000;2.2718e+03;1;39.76770;-70.78072;113.000;35.4887;35.4905;26.5926;26.5939;206.151;206.920;252.47327;252.33961;13.8687;13.8692;1505.56;1505.57;0.639;2.839;39;0.0000e+00
6297;209.627747;262.319;114.910;13.8613;13.8605;-0.0008;4.237066;4.237177;0.000209;4.6444;0.5053;88.1323;0.0812;0.0015;-0.1523;-3.05;0.6655;2.0935;2.0934;2.5897;2.5895;0.3909;3.1302e-01;1.3789e-02;0.0000;2.2701e+03;1;39.76768;-70.78072;114.000;35.4842;35.4860;26.5941;26.5957;206.115;206.617;252.60132;252.46913;13.8448;13.8440;1505.50;1505.50;0.685;2.854;35;0.0000e+00
6327;209.627762;263.587;115.918;15.3588;13.8499;-1.5088;4.249151;4.235998;0.000109;4.6538;0.4974;88.3130;0.0815;0.0030;1.8444;36.89;0.6460;2.0899;2.0898;2.5870;2.5868;0.3935;2.9546e-01;1.3006e-02;0.0000;2.2717e+03;1;39.76768;-70.78073;115.000;34.9176;35.4843;25.6128;26.5966;98.711;206.451;107.29140;248.85873;15.3409;13.8333;1507.45;1505.48;0.761;2.871;32;0.0000e+00
6363;209.627777;265.073;116.926;13.8719;13.8386;-0.0333;4.270110;4.234710;0.000242;4.6443;0.5055;88.1295;0.0806;-0.0025;0.7018;14.04;0.6360;2.0843;2.0842;2.5822;2.5821;0.3806;2.8670e-01;1.2602e-02;0.0000;2.2750e+03;1;39.76768;-70.78074;116.000;35.7986;35.4823;26.8303;26.5975;202.035;205.802;249.03757;251.93060;13.8550;13.8218;1505.89;1505.45;0.620;2.892;40;0.0000e+00
6402;209.627792;266.707;117.935;13.7738;13.7773;0.0036;4.255602;4.227501;0.000865;4.6429;0.5067;88.1031;0.0800;-0.0059;0.5850;11.70;0.6182;2.0814;2.0813;2.5757;2.5756;0.3822;2.7164e-01;1.1974e-02;0.0000;2.2687e+03;1;39.76768;-70.78074;117.000;35.7382;35.4709;26.8091;26.6015;204.789;205.835;252.59746;252.47334;13.7568;13.7605;1505.56;1505.26;0.693;2.905;35;0.0000e+00
