Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
3563;209.062576;148.432;59.465;11.9256;11.9216;-0.0040;3.938194;3.936074;-0.001580;4.5511;0.5483;87.1907;0.1185;0.2249;3.5835;71.67;0.0040;2.2254;2.2253;2.7569;2.7568;0.2352;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22389;-70.87880;59.000;34.4410;34.4240;26.1705;26.1580;232.363;231.933;264.70889;264.69650;11.9180;11.9140;1496.88;1496.85;0.389;1.936;63;0.0000e+00
3612;209.062592;150.454;60.473;11.8493;11.8525;0.0032;3.931213;3.930923;0.000339;4.5541;0.5456;87.2492;0.1142;0.1990;3.6357;72.71;0.0039;2.2165;2.2164;2.7443;2.7443;0.2616;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22388;-70.87879;60.000;34.4430;34.4373;26.1865;26.1814;231.753;231.145;265.12579;265.11902;11.8416;11.8447;1496.64;1496.65;0.641;1.955;37;0.0000e+00
3657;209.062622;152.354;61.481;11.8603;11.8598;-0.0005;3.935745;3.934813;-0.000641;4.5600;0.5404;87.3629;0.1113;0.1819;3.5072;70.14;0.0041;2.2092;2.2092;2.7380;2.7379;0.2630;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22387;-70.87878;61.000;34.4768;34.4681;26.2107;26.2040;230.452;230.216;265.00220;264.99503;11.8524;11.8519;1496.74;1496.72;0.413;1.973;64;0.0000e+00
3721;209.062653;155.005;62.489;11.8672;11.8651;-0.0021;3.937838;3.937404;-0.000311;4.5594;0.5409;87.3510;0.1109;0.1797;3.4183;68.37;0.0042;2.1887;2.1886;2.7075;2.7075;0.2829;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22386;-70.87877;62.000;34.4903;34.4880;26.2199;26.2185;226.356;225.700;264.93839;264.93088;11.8592;11.8571;1496.79;1496.78;0.515;1.991;47;0.0000e+00
3758;209.062668;156.557;63.497;11.7871;11.7981;0.0110;3.930832;3.931508;0.001678;4.5564;0.5436;87.2937;0.1054;0.1463;3.4875;69.75;0.0042;2.1746;2.1745;2.6919;2.6918;0.2839;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22385;-70.87876;63.000;34.4957;34.4921;26.2392;26.2343;225.549;225.459;265.37152;265.37000;11.7790;11.7900;1496.54;1496.57;0.625;2.009;37;0.0000e+00
3821;209.062698;159.185;64.506;11.6409;11.6727;0.0318;3.916269;3.919345;0.003208;4.5458;0.5530;87.0881;0.0998;0.1127;3.2882;65.76;0.0040;2.1594;2.1594;2.6742;2.6742;0.3059;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22384;-70.87875;64.000;34.4883;34.4889;26.2609;26.2554;225.161;224.849;266.19531;266.20453;11.6327;11.6646;1496.05;1496.16;0.306;2.027;76;0.0000e+00
3869;209.062729;161.172;65.514;11.5585;11.5616;0.0031;3.909886;3.909959;0.000488;4.5441;0.5546;87.0539;0.0970;0.0962;3.3670;67.34;0.0040;2.1560;2.1560;2.6706;2.6705;0.2844;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22382;-70.87874;65.000;34.5019;34.4996;26.2868;26.2845;225.838;225.865;266.62918;266.64474;11.5502;11.5534;1495.79;1495.80;0.771;2.045;30;0.0000e+00
3918;209.062744;163.191;66.522;11.5642;11.5604;-0.0038;3.911294;3.910877;-0.000322;4.5428;0.5557;87.0296;0.0961;0.0907;3.2699;65.40;0.0041;2.1547;2.1546;2.6719;2.6719;0.3125;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22382;-70.87873;66.000;34.5100;34.5093;26.2920;26.2923;225.676;225.706;266.58209;266.59732;11.5558;11.5521;1495.84;1495.83;0.369;2.062;79;0.0000e+00
3982;209.062775;165.859;67.530;11.5890;11.5848;-0.0043;3.916235;3.915714;-0.000708;4.5419;0.5565;87.0110;0.0973;0.0978;3.2256;64.51;0.0040;2.1529;2.1528;2.6658;2.6657;0.3176;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22382;-70.87872;67.000;34.5350;34.5338;26.3069;26.3068;225.122;224.655;266.39630;266.40997;11.5805;11.5763;1495.97;1495.96;0.700;2.080;34;0.0000e+00
4015;209.062790;167.263;68.538;11.5982;11.5924;-0.0059;3.917870;3.917195;-0.000648;4.5425;0.5560;87.0237;0.0949;0.0836;3.2283;64.57;0.0041;2.1517;2.1516;2.6657;2.6657;0.3287;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22380;-70.87872;68.000;34.5420;34.5409;26.3107;26.3109;225.131;225.106;266.33176;266.34485;11.5896;11.5837;1496.03;1496.01;0.538;2.097;46;0.0000e+00
4086;209.062820;170.211;69.546;11.6106;11.6054;-0.0052;3.919680;3.919034;-0.000699;4.5431;0.5555;87.0338;0.0974;0.0985;2.9925;59.85;0.0043;2.1502;2.1502;2.6671;2.6671;0.3278;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22380;-70.87870;69.000;34.5479;34.5463;26.3130;26.3127;224.835;224.951;266.25192;266.26416;11.6018;11.5966;1496.10;1496.08;0.382;2.115;61;0.0000e+00
4117;209.062836;171.520;70.554;11.6459;11.6397;-0.0062;3.924823;3.924305;-0.000804;4.5440;0.5547;87.0514;0.0944;0.0802;3.2000;64.00;0.0044;2.1493;2.1492;2.6629;2.6628;0.2979;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22380;-70.87870;70.000;34.5650;34.5658;26.3197;26.3215;224.585;224.650;266.02307;266.03287;11.6370;11.6308;1496.26;1496.23;0.799;2.132;28;0.0000e+00
4176;209.062866;173.973;71.562;11.6333;11.6347;0.0014;3.923733;3.895182;-0.028518;4.5427;0.5558;87.0266;0.0946;0.0817;2.9721;59.44;0.0043;2.1496;2.1495;2.6669;2.6668;0.3245;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22378;-70.87868;71.000;34.5657;34.2930;26.3226;26.1109;224.747;225.502;266.09204;266.10281;11.6242;11.6257;1496.23;1495.91;0.284;2.149;86;0.0000e+00
4236;209.062897;176.443;72.570;11.6809;11.6767;-0.0042;3.930958;3.931109;-0.000399;4.5431;0.5555;87.0342;0.0935;0.0749;2.9785;59.57;0.0043;2.1472;2.1471;2.6652;2.6651;0.3303;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22378;-70.87867;72.000;34.5918;34.5971;26.3341;26.3390;223.863;224.503;265.77856;265.78610;11.6717;11.6675;1496.44;1496.43;0.678;2.167;35;0.0000e+00
4273;209.062912;177.985;73.578;11.7360;11.7310;-0.0050;3.938786;3.938426;-0.000507;4.5459;0.5530;87.0886;0.0927;0.0705;2.8896;57.79;0.0042;2.1445;2.1444;2.6612;2.6611;0.3333;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22377;-70.87866;73.000;34.6168;34.6180;26.3432;26.3450;223.181;223.436;265.42615;265.42990;11.7266;11.7216;1496.68;1496.66;0.560;2.184;44;0.0000e+00
4327;209.062943;180.256;74.586;11.7609;11.7530;-0.0079;3.942754;3.941833;-0.001005;4.5451;0.5537;87.0739;0.0929;0.0715;2.7960;55.92;0.0044;2.1427;2.1427;2.6588;2.6587;0.3199;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22376;-70.87866;74.000;34.6321;34.6304;26.3504;26.3506;223.215;223.704;265.25980;265.26190;11.7514;11.7435;1496.80;1496.77;0.446;2.201;54;0.0000e+00
4369;209.062958;182.019;75.594;11.7611;11.7598;-0.0014;3.942907;3.942947;0.000027;4.5436;0.5550;87.0452;0.0914;0.0623;2.7950;55.90;0.0044;2.1428;2.1428;2.6587;2.6586;0.3362;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22376;-70.87866;75.000;34.6329;34.6345;26.3510;26.3526;223.133;223.462;265.25684;265.25891;11.7515;11.7501;1496.82;1496.81;0.619;2.218;38;0.0000e+00
4419;209.062988;184.085;76.603;11.7724;11.7648;-0.0076;3.944504;3.943735;-0.000818;4.5462;0.5527;87.0940;0.0932;0.0731;2.6749;53.50;0.0044;2.1407;2.1406;2.6572;2.6571;0.3011;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22375;-70.87864;76.000;34.6376;34.6371;26.3526;26.3536;222.754;223.258;265.18573;265.18704;11.7626;11.7550;1496.88;1496.85;0.401;2.235;64;0.0000e+00
4478;209.063019;186.557;77.611;11.7666;11.7667;0.0001;3.944339;3.944483;0.000192;4.5453;0.5535;87.0777;0.0921;0.0667;2.6417;52.83;0.0045;2.1407;2.1406;2.6565;2.6565;0.3396;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22374;-70.87864;77.000;34.6409;34.6422;26.3563;26.3573;223.068;223.460;265.21143;265.21320;11.7567;11.7568;1496.88;1496.88;0.477;2.252;50;0.0000e+00
4524;209.063034;188.453;78.619;11.7881;11.7826;-0.0055;3.947473;3.947033;-0.000716;4.5427;0.5558;87.0270;0.0930;0.0718;2.6146;52.29;0.0047;2.1407;2.1406;2.6571;2.6570;0.3568;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22374;-70.87864;78.000;34.6511;34.6520;26.3602;26.3619;222.644;223.355;265.07352;265.07382;11.7781;11.7725;1496.98;1496.96;0.581;2.269;41;0.0000e+00
4572;209.063065;190.457;79.627;11.8888;11.8492;-0.0397;3.961266;3.956036;-0.005500;4.5463;0.5526;87.0978;0.0920;0.0660;2.5386;50.77;0.0045;2.1373;2.1373;2.6553;2.6552;0.3302;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22374;-70.87862;79.000;34.6917;34.6776;26.3727;26.3692;221.496;222.411;264.44266;264.43607;11.8786;11.8390;1497.39;1497.24;0.408;2.285;64;0.0000e+00
4630;209.063095;192.876;80.635;11.9621;11.9575;-0.0046;3.971170;3.970938;-0.000774;4.5481;0.5509;87.1328;0.0917;0.0641;2.4728;49.46;0.0043;2.1337;2.1337;2.6464;2.6464;0.3538;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22372;-70.87861;80.000;34.7198;34.7218;26.3807;26.3831;220.642;221.200;263.98801;263.97638;11.9517;11.9471;1497.69;1497.68;0.578;2.302;40;0.0000e+00
4681;209.063110;194.985;81.643;12.0157;12.0019;-0.0138;3.978418;3.976927;-0.001636;4.5486;0.5506;87.1408;0.0917;0.0640;2.4264;48.53;0.0046;2.1311;2.1310;2.6480;2.6480;0.3275;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22372;-70.87860;81.000;34.7401;34.7384;26.3862;26.3875;220.176;221.392;263.65665;263.64136;12.0051;11.9913;1497.92;1497.87;0.369;2.319;72;0.0000e+00
4739;209.063141;197.415;82.651;12.0633;12.0580;-0.0054;3.984932;3.984555;-0.000697;4.5477;0.5513;87.1248;0.0924;0.0687;2.3940;47.88;0.0047;2.1308;2.1308;2.6481;2.6481;0.3584;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22370;-70.87860;82.000;34.7587;34.7600;26.3916;26.3937;220.097;220.959;263.36160;263.34308;12.0526;12.0472;1498.12;1498.10;0.655;2.335;36;0.0000e+00
4775;209.063156;198.917;83.660;12.1330;12.1127;-0.0204;3.994370;3.991824;-0.002827;4.5503;0.5491;87.1737;0.0922;0.0671;2.3773;47.55;0.0047;2.1290;2.1289;2.6474;2.6473;0.3673;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22370;-70.87859;83.000;34.7852;34.7794;26.3988;26.3983;219.073;220.456;262.93295;262.90970;12.1221;12.1018;1498.40;1498.33;0.540;2.352;46;0.0000e+00
4832;209.063187;201.306;84.668;12.2440;12.2243;-0.0198;4.010311;4.007885;-0.003026;4.5570;0.5430;87.3051;0.0926;0.0696;2.2416;44.83;0.0048;2.1251;2.1250;2.6404;2.6403;0.3605;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22370;-70.87858;84.000;34.8362;34.8311;26.4171;26.4169;218.126;219.056;262.23566;262.20505;12.2329;12.2131;1498.86;1498.78;0.425;2.368;56;0.0000e+00
4882;209.063217;203.386;85.676;12.2719;12.2680;-0.0039;4.014188;4.013938;-0.000333;4.5563;0.5437;87.2915;0.0923;0.0676;2.2217;44.43;0.0048;2.1256;2.1255;2.6386;2.6385;0.3416;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22368;-70.87858;85.000;34.8475;34.8486;26.4205;26.4222;218.588;219.025;262.06412;262.03168;12.2606;12.2567;1498.98;1498.97;0.467;2.385;52;0.0000e+00
4935;209.063232;205.595;86.684;12.3212;12.3112;-0.0100;4.020807;4.019925;-0.001608;4.5550;0.5449;87.2655;0.0926;0.0698;2.1537;43.07;0.0049;2.1245;2.1245;2.6336;2.6335;0.3275;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22368;-70.87857;86.000;34.8652;34.8660;26.4247;26.4273;217.145;217.595;261.76520;261.72943;12.3098;12.2997;1499.19;1499.15;0.488;2.401;49;0.0000e+00
4982;209.063263;207.548;87.692;12.5719;12.5493;-0.0226;4.055525;4.053010;-0.003443;4.5641;0.5367;87.4431;0.0924;0.0686;2.1158;42.32;0.0049;2.1190;2.1189;2.6267;2.6267;0.3252;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22368;-70.87856;87.000;34.9668;34.9636;26.4546;26.4565;215.567;216.367;260.23325;260.18103;12.5601;12.5376;1500.17;1500.09;0.482;2.417;50;0.0000e+00
5040;209.063293;209.946;88.700;12.6831;12.6541;-0.0290;4.071331;4.067813;-0.004315;4.5674;0.5338;87.5063;0.0939;0.0774;2.0427;40.85;0.0049;2.1156;2.1155;2.6257;2.6256;0.3890;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22366;-70.87855;88.000;35.0151;35.0082;26.4702;26.4706;214.182;215.358;259.55164;259.49222;12.6712;12.6422;1500.62;1500.51;0.444;2.433;56;0.0000e+00
5081;209.063309;211.683;89.709;12.8991;12.8942;-0.0049;4.101882;4.101643;-0.000928;4.5845;0.5187;87.8390;0.0932;0.0729;2.0401;40.80;0.0048;2.1106;2.1105;2.6172;2.6171;0.3796;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22366;-70.87854;89.000;35.1069;35.1092;26.4984;26.5012;212.601;213.237;258.24161;258.16840;12.8869;12.8820;1501.47;1501.45;0.666;2.449;34;0.0000e+00
5140;209.063339;214.118;90.717;12.9036;12.8904;-0.0131;4.103189;4.101550;-0.001710;4.5835;0.5195;87.8205;0.0933;0.0737;1.9256;38.51;0.0049;2.1085;2.1084;2.6126;2.6125;0.3621;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22366;-70.87854;90.000;35.1148;35.1113;26.5038;26.5037;212.443;212.963;258.20389;258.13046;12.8912;12.8781;1501.51;1501.46;0.318;2.465;78;0.0000e+00
5191;209.063354;216.260;91.725;12.9494;12.9449;-0.0045;4.109779;4.109455;-0.000867;4.5873;0.5162;87.8938;0.0934;0.0742;1.9419;38.84;0.0049;2.1045;2.1044;2.6041;2.6041;0.3846;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22366;-70.87852;91.000;35.1348;35.1359;26.5101;26.5118;211.438;211.741;257.92651;257.85022;12.9369;12.9323;1501.70;1501.69;0.807;2.480;28;0.0000e+00
5238;209.063385;218.194;92.733;12.9671;12.9633;-0.0038;4.113407;4.112942;-0.000482;4.5881;0.5155;87.9084;0.0914;0.0623;1.8672;37.34;0.0049;2.1012;2.1012;2.6021;2.6021;0.3746;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22364;-70.87852;92.000;35.1526;35.1517;26.5203;26.5204;211.108;211.774;257.80133;257.72400;12.9544;12.9506;1501.80;1501.78;0.388;2.496;74;0.0000e+00
5295;209.063416;220.590;93.741;12.9844;12.9788;-0.0056;4.116400;4.115855;-0.000865;4.5876;0.5159;87.8987;0.0908;0.0591;1.8241;36.48;0.0049;2.0979;2.0979;2.6002;2.6001;0.3902;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22364;-70.87851;93.000;35.1647;35.1647;26.5263;26.5274;210.671;211.757;257.68878;257.61044;12.9715;12.9660;1501.89;1501.87;0.711;2.511;32;0.0000e+00
5338;209.063431;222.365;94.749;13.0036;12.9939;-0.0097;4.119281;4.118113;-0.001256;4.5895;0.5142;87.9368;0.0920;0.0663;1.7548;35.10;0.0049;2.0954;2.0953;2.5978;2.5977;0.3698;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22363;-70.87850;94.000;35.1739;35.1718;26.5296;26.5299;210.092;211.067;257.57144;257.49188;12.9906;12.9809;1501.98;1501.94;0.423;2.526;66;0.0000e+00
5403;209.063461;225.103;95.758;13.0216;13.0176;-0.0040;4.122169;4.121821;-0.000535;4.5901;0.5137;87.9484;0.0921;0.0665;1.6731;33.46;0.0049;2.0878;2.0877;2.5868;2.5867;0.3943;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22362;-70.87850;95.000;35.1843;35.1847;26.5341;26.5352;208.387;209.351;257.45828;257.37762;13.0084;13.0045;1502.07;1502.05;0.536;2.542;45;0.0000e+00
5439;209.063477;226.588;96.766;13.0395;13.0368;-0.0027;4.125569;4.125406;-0.000388;4.5891;0.5146;87.9287;0.0923;0.0678;1.6866;33.73;0.0049;2.0791;2.0790;2.5796;2.5795;0.3942;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22362;-70.87850;96.000;35.1997;35.2006;26.5424;26.5436;206.957;208.621;257.33673;257.25507;13.0262;13.0235;1502.16;1502.15;0.631;2.557;37;0.0000e+00
5491;209.063507;228.769;97.774;13.0342;13.0383;0.0040;4.126662;4.126763;0.000115;4.5848;0.5184;87.8444;0.0922;0.0673;1.5586;31.17;0.0051;2.0632;2.0631;2.5540;2.5539;0.3920;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22362;-70.87849;97.000;35.2146;35.2118;26.5550;26.5520;203.843;204.503;257.33749;257.25632;13.0208;13.0248;1502.18;1502.19;0.381;2.572;66;0.0000e+00
5547;209.063538;231.071;98.782;13.1253;13.1140;-0.0113;4.142614;4.141395;-0.002318;4.5856;0.5177;87.8600;0.0925;0.0689;1.5316;30.63;0.0049;2.0385;2.0384;2.5205;2.5203;0.3542;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22360;-70.87848;98.000;35.2815;35.2804;26.5885;26.5899;200.405;201.600;256.74182;256.65527;13.1116;13.1003;1502.57;1502.54;0.580;2.587;41;0.0000e+00
5589;209.063553;232.835;99.791;13.2006;13.1962;-0.0044;4.153668;4.153200;-0.000612;4.5910;0.5129;87.9661;0.0917;0.0643;1.4689;29.38;0.0050;2.0267;2.0265;2.5080;2.5079;0.4086;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22360;-70.87848;99.000;35.3162;35.3158;26.6001;26.6007;199.194;200.619;256.28705;256.19586;13.1868;13.1824;1502.88;1502.87;0.486;2.602;52;0.0000e+00
5643;209.063583;235.080;100.799;13.2089;13.2064;-0.0025;4.155438;4.155222;-0.000263;4.5914;0.5125;87.9734;0.0905;0.0571;1.4037;28.07;0.0049;2.0186;2.0184;2.4977;2.4975;0.4380;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22360;-70.87848;100.000;35.3249;35.3252;26.6053;26.6060;198.797;199.650;256.22861;256.13696;13.1948;13.1924;1502.94;1502.93;0.502;2.616;47;0.0000e+00
5689;209.063599;237.007;101.807;13.1920;13.1960;0.0041;4.153941;4.154424;0.000506;4.5861;0.5172;87.8709;0.0899;0.0536;1.3627;27.25;0.0050;2.0114;2.0113;2.4863;2.4861;0.4477;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22358;-70.87847;101.000;35.3260;35.3268;26.6095;26.6093;197.312;198.086;256.31445;256.22394;13.1778;13.1819;1502.90;1502.91;0.456;2.631;54;0.0000e+00
5748;209.063629;239.477;102.815;13.1714;13.1745;0.0031;4.153256;4.153410;0.000165;4.5852;0.5180;87.8525;0.0902;0.0550;1.3066;26.13;0.0050;1.9968;1.9967;2.4650;2.4649;0.4502;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22358;-70.87846;102.000;35.3382;35.3368;26.6232;26.6215;195.228;196.157;256.39951;256.31049;13.1571;13.1602;1502.86;1502.87;0.443;2.646;55;0.0000e+00
5793;209.063644;241.348;103.824;13.1468;13.1473;0.0005;4.151628;4.151846;0.000314;4.5793;0.5232;87.7383;0.0900;0.0539;1.2751;25.50;0.0050;1.9859;1.9858;2.4525;2.4523;0.4513;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22358;-70.87846;103.000;35.3452;35.3468;26.6336;26.6348;193.989;195.088;256.51508;256.42776;13.1324;13.1329;1502.81;1502.81;0.607;2.660;39;0.0000e+00
5836;209.063675;243.128;104.832;13.1158;13.1167;0.0009;4.148721;4.148934;0.000314;4.5774;0.5250;87.7005;0.0891;0.0487;1.2059;24.12;0.0051;1.9737;1.9736;2.4356;2.4355;0.4804;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22358;-70.87844;104.000;35.3459;35.3471;26.6405;26.6412;191.974;192.649;256.67493;256.58969;13.1013;13.1022;1502.72;1502.72;0.475;2.674;52;0.0000e+00
5896;209.063705;245.605;105.840;13.0263;13.0438;0.0176;4.139404;4.141165;0.002231;4.5650;0.5359;87.4612;0.0898;0.0530;1.1308;22.62;0.0050;1.9492;1.9490;2.3984;2.3983;0.5015;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22356;-70.87844;105.000;35.3401;35.3405;26.6542;26.6509;188.540;189.025;257.15292;257.07367;13.0117;13.0293;1502.43;1502.49;0.478;2.689;52;0.0000e+00
5932;209.063721;247.144;106.848;12.9282;12.9328;0.0046;4.129477;4.129891;0.000754;4.5440;0.5546;87.0523;0.0903;0.0556;1.1291;22.58;0.0051;1.9354;1.9352;2.3840;2.3839;0.5138;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22356;-70.87842;106.000;35.3364;35.3361;26.6710;26.6699;188.146;189.030;257.67343;257.60080;12.9135;12.9181;1502.12;1502.13;0.662;2.703;34;0.0000e+00
5999;209.063751;249.924;107.857;12.8776;12.8825;0.0049;4.124577;4.125258;0.000753;4.5313;0.5660;86.8051;0.0893;0.0498;1.0205;20.41;0.0050;1.9159;1.9158;2.3539;2.3537;0.5072;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22356;-70.87842;107.000;35.3364;35.3383;26.6812;26.6817;185.055;185.197;257.93933;257.87015;12.8628;12.8678;1501.97;1501.99;0.269;2.717;78;0.0000e+00
6042;209.063766;251.724;108.865;12.8186;12.8195;0.0009;4.119358;4.119498;0.000343;4.5123;0.5831;86.4362;0.0899;0.0535;1.0315;20.63;0.0050;1.8984;1.8982;2.3337;2.3335;0.5076;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22354;-70.87842;108.000;35.3411;35.3416;26.6967;26.6969;183.565;184.745;258.24127;258.17618;12.8038;12.8047;1501.79;1501.80;0.823;2.731;28;0.0000e+00
6091;209.063797;253.735;109.873;12.7983;12.8016;0.0033;4.117938;4.118335;0.000430;4.4984;0.5956;86.1654;0.0907;0.0582;0.9447;18.89;0.0050;1.8890;1.8889;2.3245;2.3243;0.5103;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22354;-70.87842;109.000;35.3461;35.3468;26.7046;26.7045;182.994;183.988;258.33942;258.27579;12.7833;12.7866;1501.75;1501.76;0.378;2.744;73;0.0000e+00
6146;209.063828;256.047;110.881;12.7896;12.7888;-0.0008;4.117382;4.117435;0.000077;4.4864;0.6064;85.9333;0.0887;0.0461;0.8999;18.00;0.0050;1.8803;1.8801;2.3176;2.3174;0.5399;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22354;-70.87840;110.000;35.3484;35.3497;26.7082;26.7093;182.083;183.688;258.38089;258.31787;12.7745;12.7737;1501.74;1501.74;0.689;2.758;33;0.0000e+00
6193;209.063843;257.990;111.890;12.7825;12.7851;0.0026;4.117162;4.117445;0.000290;4.4741;0.6175;85.6944;0.0897;0.0522;0.8285;16.57;0.0050;1.8759;1.8757;2.3115;2.3113;0.5499;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22353;-70.87840;111.000;35.3526;35.3528;26.7128;26.7125;181.811;182.816;258.41086;258.34836;12.7673;12.7699;1501.74;1501.74;0.396;2.772;69;0.0000e+00
6252;209.063873;260.468;112.898;12.7804;12.7795;-0.0008;4.117148;4.117211;0.000077;4.4694;0.6218;85.6026;0.0898;0.0531;0.7857;15.71;0.0050;1.8719;1.8717;2.3035;2.3033;0.5476;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22352;-70.87838;112.000;35.3540;35.3554;26.7144;26.7156;181.538;182.303;258.41962;258.35730;12.7650;12.7642;1501.75;1501.75;0.669;2.785;36;0.0000e+00
6284;209.063889;261.801;113.906;12.7773;12.7763;-0.0010;4.117018;4.117076;0.000071;4.4623;0.6283;85.4639;0.0893;0.0495;0.7515;15.03;0.0049;1.8709;1.8707;2.3022;2.3019;0.5646;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22351;-70.87838;113.000;35.3552;35.3567;26.7159;26.7173;181.520;182.459;258.43356;258.37146;12.7618;12.7608;1501.75;1501.75;0.581;2.799;40;0.0000e+00
6363;209.063919;265.086;114.915;12.7782;12.7774;-0.0008;4.117167;4.117246;0.000085;4.4596;0.6307;85.4120;0.0902;0.0551;0.6488;12.98;0.0053;1.8690;1.8688;2.3022;2.3019;0.5323;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22349;-70.87838;114.000;35.3553;35.3569;26.7159;26.7173;181.295;182.542;258.42859;258.36646;12.7626;12.7617;1501.77;1501.77;0.278;2.813;70;0.0000e+00
6393;209.063934;266.319;115.923;12.7761;12.7744;-0.0016;4.117061;4.117081;0.000028;4.4539;0.6359;85.3022;0.0885;0.0448;0.6471;12.94;0.0052;1.8676;1.8674;2.3026;2.3024;0.5423;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22350;-70.87837;115.000;35.3559;35.3576;26.7168;26.7184;180.984;182.353;258.43893;258.37692;12.7603;12.7587;1501.78;1501.78;0.661;2.826;34;0.0000e+00
6461;209.063965;269.167;116.931;12.7754;12.7748;-0.0006;4.117079;4.117168;0.000088;4.4519;0.6378;85.2618;0.0899;0.0533;0.5557;11.11;0.0050;1.8652;1.8650;2.2957;2.2955;0.5575;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22350;-70.87836;116.000;35.3562;35.3577;26.7172;26.7185;180.834;181.635;258.44165;258.37970;12.7595;12.7589;1501.80;1501.80;0.270;2.840;77;0.0000e+00
