Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
3386;210.081284;141.056;60.474;7.9547;7.9530;-0.0017;3.414175;3.414160;-0.000021;4.4756;0.6553;84.8892;0.0943;0.0801;1.7633;35.27;0.0050;2.1777;2.1776;2.7144;2.7143;0.3683;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87368;60.000;32.7979;32.7994;25.5521;25.5535;253.353;253.894;291.85599;292.15363;7.9488;7.9471;1480.57;1480.56;0.369;2.149;89;0.0000e+00
3450;210.081314;143.723;61.482;8.0071;7.9842;-0.0229;3.420270;3.418218;-0.003071;4.4703;0.6601;84.7873;0.0921;0.0667;1.7055;34.11;0.0050;2.1932;2.1931;2.7398;2.7397;0.3637;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87366;61.000;32.8133;32.8129;25.5566;25.5596;256.983;257.469;291.47922;291.77206;8.0012;7.9783;1480.80;1480.71;0.866;2.175;26;0.0000e+00
3478;210.081329;144.872;62.490;8.3196;8.2698;-0.0498;3.457458;3.452832;-0.007048;4.4752;0.6557;84.8811;0.0938;0.0770;2.1129;42.26;0.0047;2.2017;2.2016;2.7527;2.7526;0.3439;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87366;62.000;32.9143;32.9119;25.5896;25.5952;256.231;257.658;289.24307;289.50809;8.3133;8.2636;1482.12;1481.93;0.678;2.200;36;0.0000e+00
3541;210.081360;147.513;63.498;8.6153;8.5702;-0.0451;3.492930;3.487759;-0.005415;4.4868;0.6452;85.1047;0.0999;0.1133;1.4476;28.95;0.0051;2.2219;2.2218;2.7836;2.7835;0.3677;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87364;63.000;33.0118;32.9996;25.6219;25.6192;255.961;257.382;287.13446;287.37347;8.6088;8.5637;1483.37;1483.19;0.322;2.224;68;0.0000e+00
3583;210.081375;149.254;64.506;8.9590;8.9176;-0.0414;3.536106;3.532093;-0.006227;4.5302;0.6062;85.9376;0.0991;0.1088;1.5339;30.68;0.0051;2.2216;2.2215;2.7737;2.7736;0.3221;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87363;64.000;33.1420;33.1387;25.6708;25.6747;251.488;251.737;284.69458;284.90451;8.9522;8.9109;1484.82;1484.67;0.760;2.247;31;0.0000e+00
3634;210.081406;151.376;65.514;9.0010;8.9690;-0.0320;3.542161;3.538227;-0.004090;4.5345;0.6024;86.0199;0.1003;0.1160;1.4527;29.05;0.0051;2.2016;2.2015;2.7347;2.7346;0.2922;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87362;65.000;33.1654;33.1543;25.6826;25.6789;244.312;242.879;284.38257;284.58911;8.9941;8.9621;1485.03;1484.89;0.353;2.271;86;0.0000e+00
3700;210.081436;154.112;66.523;8.8745;8.9138;0.0394;3.534685;3.537605;0.005033;4.5253;0.6106;85.8428;0.0971;0.0965;1.4196;28.39;0.0051;2.1364;2.1363;2.6290;2.6288;0.3131;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87362;66.000;33.2049;33.1986;25.7330;25.7220;231.707;231.674;285.10263;285.32153;8.8676;8.9069;1484.62;1484.76;0.806;2.295;29;0.0000e+00
3727;210.081451;155.249;67.531;8.3953;8.4033;0.0080;3.491183;3.491479;0.000723;4.4362;0.6913;84.1318;0.0891;0.0486;1.4431;28.86;0.0051;2.1121;2.1119;2.6117;2.6116;0.3610;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87361;67.000;33.1977;33.1933;25.8008;25.7962;234.195;235.328;288.15656;288.41977;8.3885;8.3965;1482.84;1482.86;0.700;2.317;33;0.0000e+00
3787;210.081482;157.753;68.539;8.4223;8.4541;0.0318;3.497324;3.499238;0.001589;4.4379;0.6896;84.1645;0.0830;0.0118;1.2591;25.18;0.0052;2.0902;2.0901;2.5925;2.5923;0.4452;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36717;-70.87360;68.000;33.2367;33.2270;25.8275;25.8151;234.631;234.564;287.89902;288.16034;8.4154;8.4472;1483.01;1483.11;0.329;2.339;68;0.0000e+00
3832;210.081497;159.626;69.547;8.4579;8.4500;-0.0078;3.503752;3.503082;-0.001304;4.4291;0.6977;83.9950;0.0842;0.0195;1.2596;25.19;0.0053;2.0798;2.0796;2.5798;2.5797;0.4143;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87359;69.000;33.2706;33.2709;25.8487;25.8501;231.534;232.014;287.60104;287.85962;8.4508;8.4430;1483.20;1483.17;0.644;2.361;37;0.0000e+00
3874;210.081512;161.379;70.555;8.6153;8.6044;-0.0109;3.524892;3.523816;-0.001666;4.4130;0.7124;83.6856;0.0832;0.0132;1.1863;23.73;0.0051;2.0671;2.0669;2.5651;2.5650;0.4328;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87358;70.000;33.3442;33.3431;25.8824;25.8833;229.342;230.120;286.44473;286.68988;8.6081;8.5972;1483.90;1483.85;0.481;2.383;51;0.0000e+00
3938;210.081558;164.036;71.563;10.1305;8.6900;-1.4405;3.613913;3.534760;-0.003815;4.4016;0.7229;83.4672;0.0837;0.0164;1.1191;22.38;0.0051;2.0538;2.0537;2.5499;2.5497;0.4567;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87356;71.000;33.7114;33.3770;25.6563;25.8967;194.216;228.529;203.34236;281.28244;10.1221;8.6826;1486.36;1484.23;0.384;2.406;64;0.0000e+00
3984;210.081573;165.940;72.571;8.8016;8.8071;0.0056;3.640760;3.549562;-0.001316;4.3675;0.7544;82.8110;0.0842;0.0193;1.0994;21.99;0.0053;2.0507;2.0505;2.5479;2.5477;0.4334;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87356;72.000;34.3738;33.4212;26.6633;25.9133;226.509;228.616;283.91556;283.34241;8.7939;8.7996;1485.93;1484.74;0.679;2.422;35;0.0000e+00
4021;210.081589;167.518;73.579;9.0329;8.9925;-0.0405;3.650797;3.574020;-0.006409;4.3466;0.7739;82.4100;0.0838;0.0171;1.0413;20.83;0.0050;2.0636;2.0635;2.5705;2.5703;0.4343;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87355;73.000;34.2641;33.5013;26.5377;25.9469;231.662;235.398;281.93900;282.16205;9.0250;8.9847;1486.62;1485.54;0.517;2.437;48;0.0000e+00
4083;210.081619;170.081;74.587;9.4654;9.3811;-0.0843;3.686544;3.624494;-0.013452;4.4190;0.7072;83.8012;0.0841;0.0186;0.9557;19.11;0.0051;2.1184;2.1183;2.6596;2.6595;0.4082;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87354;74.000;34.2203;33.6589;26.4336;26.0083;237.144;240.632;279.37250;279.55551;9.4572;9.3730;1488.17;1487.18;0.416;2.452;58;0.0000e+00
4124;210.081635;171.777;75.595;9.7562;9.7192;-0.0371;3.714037;3.671431;-0.005849;4.5195;0.6158;85.7318;0.0826;0.0096;0.9363;18.73;0.0052;2.1244;2.1243;2.6530;2.6528;0.3707;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87354;75.000;34.2257;33.8236;26.3897;26.0817;231.266;232.919;277.60492;277.76248;9.7477;9.7107;1489.25;1488.63;0.685;2.469;34;0.0000e+00
4171;210.081665;173.757;76.604;10.0203;9.9829;-0.0374;3.739393;3.704993;-0.005245;4.5219;0.6136;85.7778;0.0831;0.0129;0.8611;17.22;0.0053;2.1157;2.1155;2.6369;2.6368;0.3372;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87352;76.000;34.2341;33.9186;26.3519;26.1118;228.054;229.840;276.00867;276.14365;10.0115;9.9742;1490.23;1489.71;0.387;2.486;69;0.0000e+00
4239;210.081696;176.587;77.612;10.1096;10.0986;-0.0110;3.741282;3.720534;-0.001748;4.5267;0.6093;85.8703;0.0835;0.0152;0.8119;16.24;0.0051;2.1025;2.1023;2.6106;2.6104;0.3425;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87352;77.000;34.1684;33.9678;26.2855;26.1307;225.198;225.819;275.60712;275.73349;10.1007;10.0897;1490.49;1490.21;0.484;2.503;51;0.0000e+00
4277;210.081711;178.184;78.620;10.1930;10.1837;-0.0093;3.748319;3.731880;-0.001420;4.5172;0.6178;85.6881;0.0831;0.0126;0.7827;15.65;0.0051;2.0891;2.0889;2.5920;2.5919;0.3982;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87351;78.000;34.1608;34.0027;26.2653;26.1435;221.898;223.087;275.12860;275.24786;10.1839;10.1746;1490.80;1490.57;0.705;2.520;33;0.0000e+00
4317;210.081726;179.826;79.628;10.3686;10.3380;-0.0306;3.769948;3.753582;-0.005185;4.5050;0.6288;85.4535;0.0822;0.0075;0.7102;14.20;0.0052;2.0743;2.0742;2.5723;2.5721;0.3660;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36716;-70.87350;79.000;34.2139;34.0772;26.2764;26.1751;218.901;219.629;273.99207;274.09756;10.3593;10.3287;1491.50;1491.23;0.496;2.538;53;0.0000e+00
4371;210.081757;182.066;80.636;10.6441;10.6321;-0.0120;3.806589;3.797230;-0.002455;4.4602;0.6694;84.5920;0.0822;0.0073;0.6482;12.96;0.0053;2.0417;2.0415;2.5237;2.5235;0.3841;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36715;-70.87349;80.000;34.3236;34.2409;26.3139;26.2515;210.331;211.607;272.17215;272.25671;10.6345;10.6225;1492.63;1492.49;0.555;2.556;42;0.0000e+00
4423;210.081787;184.240;81.644;10.9360;10.9151;-0.0209;3.848664;3.839076;-0.003646;4.3898;0.7339;83.2401;0.0829;0.0114;0.5976;11.95;0.0052;2.0167;2.0165;2.4977;2.4975;0.3894;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36714;-70.87348;81.000;34.4702;34.3941;26.3761;26.3206;207.949;209.326;270.20874;270.27200;10.9261;10.9052;1493.85;1493.69;0.345;2.573;80;0.0000e+00
4487;210.081818;186.931;82.652;11.0857;11.0485;-0.0372;3.868665;3.859397;-0.005866;4.3081;0.8101;81.6691;0.0828;0.0110;0.5550;11.10;0.0050;1.9965;1.9963;2.4710;2.4708;0.4134;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36714;-70.87348;82.000;34.5287;34.4713;26.3948;26.3568;204.907;206.056;269.24088;269.29312;11.0755;11.0384;1494.47;1494.27;0.699;2.589;33;0.0000e+00
4518;210.081833;188.220;83.661;11.1605;11.1526;-0.0080;3.878742;3.874234;-0.001310;4.2540;0.8612;80.6298;0.0833;0.0137;0.5246;10.49;0.0052;1.9892;1.9890;2.4604;2.4602;0.4479;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36714;-70.87347;83.000;34.5581;34.5208;26.4042;26.3766;204.121;204.834;268.75964;268.80646;11.1502;11.1423;1494.78;1494.71;0.677;2.606;36;0.0000e+00
4564;210.081848;190.145;84.669;11.2069;11.2012;-0.0056;3.884474;3.880989;-0.000818;4.2286;0.8855;80.1413;0.0836;0.0156;0.4444;8.89;0.0053;1.9836;1.9834;2.4531;2.4529;0.4340;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36714;-70.87346;84.000;34.5711;34.5418;26.4058;26.3841;203.692;204.632;268.47253;268.51590;11.1964;11.1908;1494.97;1494.92;0.433;2.622;58;0.0000e+00
4630;210.081879;192.878;85.677;11.2366;11.2297;-0.0070;3.887679;3.884991;-0.000967;4.2174;0.8962;79.9280;0.0831;0.0126;0.3889;7.78;0.0054;1.9789;1.9787;2.4491;2.4489;0.4569;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36714;-70.87346;85.000;34.5745;34.5544;26.4031;26.3887;203.103;204.291;268.29785;268.33896;11.2260;11.2191;1495.10;1495.05;0.425;2.639;57;0.0000e+00
4670;210.081909;194.525;86.685;11.2766;11.2696;-0.0070;3.892831;3.890587;-0.000952;4.2004;0.9126;79.6004;0.0827;0.0100;0.3518;7.04;0.0054;1.9769;1.9767;2.4477;2.4475;0.4495;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36714;-70.87344;86.000;34.5877;34.5720;26.4060;26.3951;202.885;204.077;268.04727;268.08548;11.2659;11.2589;1495.27;1495.23;0.633;2.655;36;0.0000e+00
4747;210.081940;197.743;87.693;11.2873;11.2817;-0.0056;3.893738;3.892211;-0.000643;4.1941;0.9187;79.4791;0.0840;0.0179;0.2789;5.58;0.0056;1.9764;1.9763;2.4458;2.4456;0.4578;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36713;-70.87344;87.000;34.5861;34.5763;26.4029;26.3963;202.898;203.600;267.98978;268.02710;11.2765;11.2708;1495.32;1495.29;0.208;2.672;90;0.0000e+00
4796;210.081970;199.804;88.701;11.3174;11.3155;-0.0020;3.897699;3.896908;-0.000192;4.1797;0.9326;79.2031;0.0829;0.0116;0.2490;4.98;0.0054;1.9752;1.9750;2.4418;2.4416;0.4420;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36712;-70.87342;88.000;34.5967;34.5907;26.4056;26.4013;202.398;203.162;267.80017;267.83533;11.3064;11.3044;1495.46;1495.44;0.621;2.688;37;0.0000e+00
5096;210.082108;212.282;89.710;11.3245;11.3226;-0.0019;3.898249;3.897918;-0.000115;4.1707;0.9414;79.0294;0.0838;0.0166;0.1788;3.58;0.0056;1.9722;1.9721;2.4366;2.4364;0.4557;5.4589e-07;3.2102e-05;0.0000;1.7005e+00;1;40.36712;-70.87336;89.000;34.5951;34.5936;26.4031;26.4023;202.159;202.699;267.76352;267.79813;11.3133;11.3114;1495.49;1495.49;0.119;2.715;656;0.0000e+00
6706;210.082886;279.365;90.718;11.3479;11.3442;-0.0037;3.901366;3.901096;-0.000357;4.1495;0.9621;78.6222;0.0849;0.0234;0.1220;2.44;0.0057;1.9691;1.9690;2.4225;2.4224;0.4599;-3.189e-07;-1.875e-05;0.0000;1.7005e+00;1;40.36706;-70.87304;90.000;34.6035;34.6044;26.4054;26.4067;201.740;201.137;267.61572;267.64862;11.3366;11.3329;1495.60;1495.59;0.008;2.803;920;0.0000e+00
